x,y,t,h
943,477,103.899999999907,794028
943,474,4,794033.25
943,471,3.89999999990687,794048
945,477,4,794194.5
947,470,4,794163.75
947,468,4,794165.25
948,466,4,794142.5
949,464,4,794131.75
950,465,8,794135.75
950,461,4,794439.75
953,464,4,794347.75
953,463,8,794428
954,461,4,794423.75
955,459,4,794400
956,455,8,794597.25
955,453,4,794588
954,452,4,794590.5
952,450,7.9000000001397,794574.5
950,448,4,794558.5
948,447,4,794703.75
946,447,8,794707.75
943,445,4,795558.5
939,445,4,795572
935,445,4,795598.5
933,446,8,795591.75
930,446,4,795640
928,449,4,793601.25
925,449,4,793586.5
924,450,4,793588
924,450,4,793588
923,450,4,793569.25
923,450,3.80000000004657,793569.25
922,450,3.89999999990687,793570.5
995,536,38.8000000000466,785733.25
999,536,3.89999999990687,785791.75
997,541,3.9000000001397,785762.5
999,542,3.79999999981374,785771.75
1000,542,7.80000000004657,785812
1000,541,3.9000000001397,785811.75
999,542,3.89999999990687,785771.75
999,543,7.69999999995343,785770.5
1000,543,3.9000000001397,785813.25
1001,543,3.89999999990687,785814.5
1000,543,7.80000000004657,785813.25
999,544,3.80000000004657,782997.25
999,546,3.89999999990687,782995.75
1000,548,7.80000000004657,782960
1001,550,3.89999999990687,782973.25
1002,553,3.80000000004657,782893.25
1003,554,7.80000000004657,782881.25
1004,556,3.89999999990687,782858.5
1006,558,3.9000000001397,782850.5
1006,560,3.79999999981374,783188
1009,560,3.9000000001397,782507.75
1010,562,3.89999999990687,782498.5
1011,562,3.9000000001397,782497.25
1013,561,3.89999999990687,782514.5
1013,562,3.89999999990687,782519.75
1015,561,3.80000000004657,782524
1015,562,3.9000000001397,782523.75
1015,562,3.89999999990687,782523.75
1015,563,3.89999999990687,782522.5
1015,564,3.9000000001397,782469.25
1016,562,3.80000000004657,782542.5
1017,561,3.89999999990687,782530.5
1018,560,3.89999999990687,782532
1021,557,3.9000000001397,782600
1022,557,3.89999999990687,782599.75
1025,552,3.80000000004657,2010179.75
1025,550,3.89999999990687,2010173.25
1026,548,3.9000000001397,2010166.5
1028,546,7.80000000004657,2010142.5
1028,543,4,2010053.25
1030,539,3.89999999990687,2010065.25
1030,535,8,2009897.25
1030,534,4,2009896
1030,532,4,2009902.5
1029,532,8,2009889.25
1029,530,4,2009911.75
920,389,43.8000000000466,797657.25
917,389,4,797474.5
915,389,4,797492
912,389,4,797499.75
909,385,4,797432
907,384,4,797381.25
905,384,4,797379.75
903,383,4,819136
902,383,4,819139.75
901,386,3.89999999990687,797367.75
900,388,4,797322.5
900,388,4,797322.5
899,387,4,797344
897,387,4,797348
897,388,4,797339.75
897,390,4,797335.75
897,391,3.9000000001397,797332
896,391,4,797333.25
896,391,4,797333.25
895,390,4,841065.25
895,389,4,841062.5
896,387,4,797349.25
897,387,7.89999999990687,797348
897,386,4,797351.75
899,386,4,797345.25
900,385,8,797363.75
900,383,4,819141.25
901,382,3.89999999990687,819143.75
901,381,8,819144
901,379,4,819166.5
902,378,4,819154.5
903,377,7.9000000001397,819156
905,376,4,819073.25
904,373,4,819067.75
907,375,8,819056
906,372,4,819062.5
907,373,4,819060
908,376,8,819088
907,376,4,819087.75
909,379,4,819100
911,382,4,819113.25
912,385,4,797443.75
913,389,4,797496
913,391,4,797502.5
913,394,3.89999999990687,797517.25
912,397,4,797523.75
913,400,4,796841.25
914,403,4,796833.25
915,403,4,796832
917,404,4,796811.75
917,402,4,796829.25
917,401,4,796824
917,399,4,797542.5
917,397,4,797538.5
916,392,4,797562.5
916,390,4,797486.5
914,386,4,797448
913,382,4,818263.75
913,378,4,818279.75
912,374,8,818326.5
911,371,4,819034.5
911,369,4,819030.5
910,369,8,819031.75
907,367,4,818704
906,366,4,818706.5
905,367,8,818708
905,368,4,819009.25
905,370,4,819015.75
903,371,8,818992
