x,y,t,h
996,438,4,801070.5
996,437,3.90000000037253,801057.25
996,436,4,801056
996,435,4,801055.75
996,435,4,801055.75
996,434,4,801054.5
996,435,4,801055.75
995,434,4,801035.75
995,432,4,801039.75
994,430,4,801016
993,429,4,801010.5
992,432,4,801024
992,432,4.09999999962747,801024
992,432,8,801024
990,432,4,800510.5
989,432,4,800497.25
988,432,8,800496
987,430,4,800569.25
985,432,4,800491.75
983,434,7.90000000037253,800281.25
883,480,44,846085.25
886,483,4,846131.75
880,486,4,846100
877,488,4,846011.75
871,489,4,845950.5
872,487,4,846037.25
871,488,4,845951.75
874,490,4,845960
875,491,4,845962.5
873,490,4,845965.25
870,490,4,845938.5
870,490,4,845938.5
868,489,4,845945.25
867,489,4,845894.5
866,489,4,845895.75
866,489,4,845895.75
866,490,4,845896
867,487,4,845872
869,486,4,845869.25
868,485,7.89999999850988,845857.25
869,484,4,845859.75
871,485,4,845862.5
870,483,8,845851.75
870,483,4,845851.75
869,483,4,845852
868,482,8,845854.5
868,481,4,845841.25
867,480,4,845839.75
865,481,8,845826.5
863,482,4,847187.75
861,483,4,847198.5
858,484,8,847220
856,484,4,847216
856,487,4,847231.75
858,488,8,847148
855,490,4,847321.25
855,492,4,847333.25
858,494,8,847122.5
857,496,4,847043.75
859,496,4,847045.25
860,497,4,847097.25
860,499,4,847093.25
862,500,4,847086.5
863,500,4,847087.75
865,499,4,846766.5
864,498,4,846764
865,497,4,846760
865,497,4,846760
864,496,4,846762.5
864,496,4,846762.5
864,496,4,846762.5
864,497,4,846763.75
864,496,4,846762.5
865,496,4,846761.25
865,498,4,846765.25
865,499,4,846766.5
864,500,4,846768
863,501,4,847084
863,502,4,847083.75
862,503,4,847081.25
862,505,8,846871.75
860,507,4,846879.75
859,506,4,846883.75
857,506,8,846893.25
853,508,4,846921.25
1047,542,44,2009155.75
1049,546,4,2010439.75
1052,549,3.90000000037253,2010465.25
1052,554,3.90000000037253,2010526.5
1053,555,4,2010524
1054,559,3.90000000037253,2010539.75
1054,563,3.90000000037253,2010715.75
1056,562,4,2007462.5
1057,563,3.89999999850988,2007460
1059,563,3.90000000037253,2007456
1059,561,4,2007470.5
1060,562,3.90000000037253,2007476
1059,560,3.90000000037253,2007471.75
1060,559,4,2007631.75
1061,559,3.90000000037253,2007630.5
1059,559,3.89999999850988,2007632
1059,559,4,2007632
1060,556,3.90000000037253,2007626.5
1059,555,3.90000000037253,2007648
1058,556,4,2007644
1056,555,3.90000000037253,2007653.25
1056,556,3.90000000037253,2007642.5
1058,556,7.89999999850988,2007644
1060,556,3.90000000037253,2007626.5
1060,556,4,2007626.5
1058,554,7.80000000074506,2007650.5
1057,555,4,2007652
1059,556,3.90000000037253,2007647.75
1056,554,7.89999999850988,2007654.5
1057,558,3.90000000037253,2007639.75
1059,557,3.90000000037253,2007646.5
1059,560,7.90000000037253,2007471.75
1059,559,3.90000000037253,2007632
1058,557,4,2007645.25
1056,558,7.79999999888241,2007638.5
1055,557,4,2010534.5
1055,558,3.90000000037253,2010537.25
1055,556,3.90000000037253,2010533.25
1053,557,4,2010530.5
1052,559,3.90000000037253,2010543.75
1053,557,3.89999999850988,2010530.5
1052,555,4,2010527.75
1052,554,3.90000000037253,2010526.5
1048,556,3.90000000037253,2010554.5
1047,557,4,2010574.5
1047,557,3.90000000037253,2010574.5
1047,562,3.90000000037253,2010673.25
1046,564,4,2010670.5
1047,562,3.89999999850988,2010673.25
1048,565,3.90000000037253,2010747.75
1048,564,4,2010746.5
1046,568,3.90000000037253,2010838.5
1045,569,4,2010840
1044,569,4,2010843.75
1044,571,4,2010847.75
1045,570,4,2010845.25
1042,573,8,2010871.75
1040,573,4,2010865.25
1041,573,3.90000000037253,2010866.5
1040,573,8,2010865.25
1039,573,4,2010884
1040,574,4,2010878.5
1040,573,8,2010865.25
1041,569,4,2010856
1042,572,4,2010868
1043,571,8,2010848
1043,573,4,2010870.5
1045,569,4,2010840
1048,568,8,2010752
1049,568,4,2010753.25
1437,685,55.9000000003725,1910690.5
1431,680,4,1910655.75
1429,684,4,1910625.25
1433,681,4,1910658.5
1436,684,4,1910688
1441,683,4,1909446.5
1441,679,4,1909436
1445,682,4,1909469.25
1446,680,4,1909460
1446,684,4,1909476
1445,683,4,1909468
1445,684,8,1909475.75
1447,684,4,1909477.25
1452,683,3.89999999850988,1909301.25
1454,686,8,1909250.5
1456,686,4,1909244
1456,684,4,1909242.5
1459,686,8,1909235.75
1458,685,4,1909239.75
1459,688,4,1908911.75
1460,692,8,1908874.5
1460,688,4,1908912
1461,689,4,1908914.5
1461,687,8,1909228
1459,696,4,1908847.75
1457,688,4,1908907.75
1454,691,4,1909595.75
1454,690,4,1909592
1452,690,4,1909598.5
1452,693,4,1909601.25
1450,696,4,1909646.5
1449,693,4,1909624
1449,696,4,1909633.25
1447,698,4,1909715.75
1446,698,4,1909714.5
1445,694,4,1909543.75
1445,697,4,1909720
1444,696,4,1909722.5
1444,697,4,1909723.75
1443,698,4,1909731.75
1442,699,4,1909729.25
1443,696,4,1909733.25
1443,696,4,1909733.25
1443,694,4,1909531.75
1444,693,4,1909539.75
1445,695,4,1909542.5
1446,695,4,1909545.25
1446,693,4,1909549.25
1447,696,4,1909717.25
1448,694,8,1909628
1448,692,4,1909626.5
1448,690,4,1909572
1449,691,8,1909574.5
1448,692,4,1909626.5
1448,692,4,1909626.5
1448,691,4,1909573.25
1447,691,8,1909552
1447,689,4,1909566.5
1447,692,4,1909551.75
1446,690,8,1909554.5
1446,692,4,1909550.5
1447,691,4,1909552
1711,417,63.6000000014901,1516116
1716,422,3.89999999850988,1515910.5
1721,423,4,1515900
1729,414,3.90000000037253,1520637.25
1740,412,3.90000000037253,1520394.5
1742,408,3.90000000037253,1520446.5
1743,400,4,1520469.25
1747,391,3.90000000037253,1519898.5
1751,389,7.89999999850988,1519916
1757,375,3.90000000037253,1524804
1761,373,3.90000000037253,1524498.5
1761,372,7.90000000037253,1524497.25
1763,376,3.90000000037253,1524709.25
1767,375,4,1524522.5
1768,358,7.79999999888241,1524350.5
1768,365,4,1524249.25
1768,364,3.90000000037253,1524250.5
1768,363,7.80000000074506,1524261.25
1767,364,4,1524453.25
1766,364,3.89999999850988,1524452
1764,370,7.90000000037253,1524534.5
1761,374,3.90000000037253,1524503.75
1761,372,3.90000000037253,1524497.25
1758,371,7.90000000037253,1524817.25
1755,370,3.89999999850988,1524835.75
1753,374,4,1524861.25
1748,374,3.90000000037253,1524870.5
1743,376,3.90000000037253,1525013.25
1743,378,4,1525011.75
1742,377,3.90000000037253,1525015.75
1737,377,3.90000000037253,1525032
1735,380,4,1525061.25
1734,379,3.89999999850988,1525113.25
1733,380,3.90000000037253,1525065.25
1731,380,3.90000000037253,1525087.75
1731,384,4,1519631.75
1730,385,3.90000000037253,1519629.25
1731,385,3.90000000037253,1519628
1732,384,4,1519632
1732,383,3.89999999850988,1525071.75
1732,384,3.90000000037253,1519632
1732,386,4,1519646.5
1732,387,3.90000000037253,1519647.75
1732,390,3.90000000037253,1519662.5
1730,393,4,1519687.75
1729,395,8,1519692
1728,391,4,1519679.75
1728,390,4,1519676
1728,396,8,1519696
1472,250,48,1246566.5
1474,249,4,1246573.25
1471,258,4,1241073.25
1467,259,8,1241034.5
1465,254,4,1260221.25
1464,252,4,1260218.5
1461,243,4,1260084
1458,240,4,1260036
1455,241,4,1260372
1451,246,4,1260409.25
1448,245,4,1260401.25
1446,243,4,1260433.25
1441,242,4,1260461.25
1435,243,4,1260746.5
1432,247,4,1260757.25
1429,249,4,1260658.5
1427,248,4,1260655.75
1425,245,4,1260696
1422,245,4,1261415.75
1420,248,4,1261456
1418,249,4,1261453.25
1415,251,4,1261520
1411,255,4,1261562.5
1409,260,4,1239707.75
1406,264,4,1185172
1404,264,8,1185168
1404,266,4,1185182.5
1401,268,4,1185209.25
1400,268,7.90000000037253,1185210.5
689,281,60,902888
693,280,4,902873.25
717,283,4,915742.5
712,286,4,915774.5
699,286,4,902835.75
695,288,4,903487.75
693,286,4,902855.75
690,286,4,902904
688,286,4,902910.5
686,287,4,902913.25
683,289,4,903406.5
681,292,4,903387.75
679,297,4,903294.5
678,298,4,903282.5
677,300,4,903265.25
677,301,4,903266.5
678,302,4,903272
680,306,4,904044
680,309,4,904049.25
681,310,8,904061.25
683,311,4,904058.5
685,312,4,903985.25
685,315,8,903990.5
687,318,4,903939.75
686,320,3.89999999850988,909052
686,322,8,909042.5
687,324,4,909039.75
686,325,4,909037.25
685,323,8,909044
687,323,4,909040
686,326,4,909032
686,324,8,909038.5
686,324,4,909038.5
685,325,4,909026.5
686,322,8,909042.5
685,319,3.90000000037253,903950.5
686,317,4,903943.75
684,318,8,903948
684,318,4,903948
684,322,4,909046.5
682,320,4,908996
684,319,4,903951.75
684,317,4,903947.75
685,317,4,903944
684,313,8,903987.75
683,315,4,903968
682,318,4,903954.5
681,316,3.90000000037253,903963.75
681,315,3.90000000037253,903972
680,317,4,903961.25
683,312,3.90000000037253,903983.75
681,312,3.89999999850988,903979.75
679,315,3.90000000037253,904154.5
678,319,4,904171.75
679,315,3.90000000037253,904154.5
678,316,7.90000000037253,904164
678,316,3.90000000037253,904164
679,317,3.89999999850988,904166.5
680,319,7.90000000037253,903957.25
679,320,3.90000000037253,908991.75
680,318,3.90000000037253,903958.5
681,319,7.90000000037253,903956
683,320,3.89999999850988,908997.25
684,321,4,909049.25
686,319,7.80000000074506,903937.25
687,321,4,909054.5
422,332,39.3000000007451,161508
421,335,3.89999999850988,161516
426,337,3.90000000037253,161613.25
434,337,3.90000000037253,160941.25
443,335,4,161040
446,335,3.90000000037253,161025.25
439,337,3.90000000037253,160956
435,341,4,160926.5
429,342,3.89999999850988,161645.25
437,336,3.90000000037253,160945.25
438,334,4,161256
436,339,3.90000000037253,160949.25
435,333,3.90000000037253,161268
436,329,3.90000000037253,161233.25
433,329,4,161218.5
426,336,3.89999999850988,161614.5
428,334,3.90000000037253,161292
423,331,4,161498.5
424,328,3.90000000037253,161322.5
426,327,3.90000000037253,161403.75
424,327,7.90000000037253,161407.75
424,326,3.89999999850988,161406.5
425,322,4,161389.25
422,320,7.80000000074506,161430.5
421,320,3.90000000037253,161433.25
417,322,4,161453.25
419,318,7.79999999888241,149851.75
