x,y,t,h
973,418,3.89999999996508,799837.25
976,420,4,800666.5
978,420,4,800668
977,417,4,800680
979,417,4,800686.5
980,420,3.90000000002328,800650.5
980,426,4,800628
980,428,4,800586.5
981,432,4,800275.75
984,432,4,800490.5
983,435,3.89999999996508,800282.5
986,439,4,800467.75
986,441,8,800391.75
984,442,4,800398.5
986,446,3.90000000002328,800408
985,448,8,788841.25
984,448,4,788842.5
983,443,3.90000000002328,800368
985,441,8,800386.5
983,440,4,800383.75
983,440,4,800383.75
981,438,7.89999999996508,800301.25
981,431,4,800590.5
979,430,4,800593.25
980,428,7.90000000002328,800586.5
981,426,4,800631.75
981,424,4,800625.25
981,423,8,800654.5
982,425,4,800637.25
980,426,4,800628
982,428,4,800582.5
981,429,4,800584
982,429,4,800583.75
982,431,4,800577.25
982,433,4,800279.75
981,435,4,800284
979,438,4,800307.75
976,439,4,800319.75
974,442,4,800178.5
974,444,4,800174.5
971,447,4,800154.5
972,451,4,789087.75
970,455,4,789115.75
969,457,4,789032
970,461,4,789021.25
971,465,4,789324
971,468,4,789365.25
971,470,4,789363.75
1013,404,48,801931.75
1015,402,4,801939.75
1016,401,8,801899.75
1019,399,4,802714.5
1019,397,4,802716
1018,398,8,802712
1018,397,4.09999999997672,802717.25
1017,400,4,801897.25
1016,402,8,801900
1014,404,4,801932
1015,404,4,801935.75
1015,408,8,802005.25
1015,408,4,802005.25
1016,409,4,801833.25
1016,407,8.10000000003492,801919.75
1016,408,4,801834.5
1016,407,4,801919.75
1017,405,8,801906.5
1018,403,4,801889.25
1019,401,4,801892
1020,399,8,802725.25
1021,398,4,802727.75
1020,395,4,802741.25
1021,395,4,802740
1020,392,4,802746.5
1018,394,4.09999999997672,802696
1018,393,8,802695.75
1018,395,4,802699.75
1017,395,4,802700
1016,395,4,802703.75
1015,397,8,802668
1015,399,4,802666.5
1015,400,4,801941.25
1016,404,8,801904
1014,408,4,802004
1015,410,4,802009.25
1015,412,8,802021.25
1017,414,4,801815.75
1016,416,4,801728
1016,416,8.09999999997672,801728
1014,420,4,801670.5
1014,419,4,801721.25
1016,419,4,801743.75
1014,419,4,801721.25
1013,420,4,801673.25
1014,418,4,801720
1015,418,4,801723.75
1017,419,4,801740
1015,418,4,801723.75
1016,419,4,801743.75
1017,419,4,801740
1018,417,4,801735.75
1019,419,4,801738.5
1017,419,4,801740
1017,420,4,801745.25
1018,420,4,801758.5
1017,420,4,801745.25
1016,418,4.10000000003492,801742.5
1015,418,4,801723.75
1017,419,4,801740
1016,418,4,801742.5
1018,418,8,801736
1017,418,4,801741.25
1018,418,4,801736
1018,420,8,801758.5
1019,419,4,801738.5
1019,419,4,801738.5
1020,419,8,801781.25
1020,420,4,801760
1022,422,4,801768
1022,423,8,801769.25
1024,423,4,1134271.75
1022,424,3.89999999996508,801558.5
1022,414,7.90000000002328,801794.5
1020,402,3.90000000002328,801884
1013,393,3.89999999996508,802680
1014,383,7.90000000002328,802881.25
1009,375,3.89999999996508,802964
1001,374,4,803709.25
1000,373,3.90000000002328,803707.75
996,369,3.90000000002328,803641.25
993,365,4,803576
994,362,3.89999999996508,803528
991,360,3.90000000002328,804799.75
989,360,4,804795.75
987,359,3.89999999996508,804816
988,358,3.90000000002328,804812
986,359,3.90000000002328,804819.75
987,360,4,804741.25
989,362,3.89999999996508,804791.75
989,364,3.90000000002328,804769.25
990,363,4,804787.75
989,363,3.89999999996508,804788
988,363,3.90000000002328,804789.25
988,364,4,804768
988,361,3.90000000002328,804793.25
988,360,3.89999999996508,804794.5
988,359,4,804815.75
989,360,7.79999999998836,804795.75
988,357,4,804811.75
987,355,3.90000000002328,804832
988,351,7.90000000002328,804879.75
987,350,3.89999999996508,804881.25
987,349,3.90000000002328,804894.5
988,348,7.89999999996508,804874.5
989,348,3.90000000002328,804873.25
988,351,3.90000000002328,804879.75
988,353,7.89999999996508,804851.75
990,353,3.90000000002328,804861.25
990,352,4,804862.5
990,352,7.79999999998836,804862.5
990,352,4,804862.5
990,351,3.90000000002328,804865.25
991,351,3.89999999996508,804864
991,352,4,804863.75
989,350,3.90000000002328,804877.25
988,348,3.89999999996508,804874.5
987,348,3.90000000002328,804895.75
986,345,4,804909.25
985,346,3.90000000002328,804903.75
984,346,3.89999999996508,804902.5
1171,285,52,1173748
1172,280,4,1173712
1171,276,4,1173685.25
1172,274,8,1173660
1173,266,4,1174391.75
1175,265,4,1174398.5
1175,261,8,1174310.5
1176,258,4,1174502.5
1175,252,4,1097423.75
1175,245,8,1097260
1173,241,4,1097272
1171,239,4,1097210.5
1171,232,7.90000000002328,1097189.25
1170,229,4,1096989.25
1170,224,4,1096964
1170,224,8,1096964
1171,221,4,1095774.5
1171,221,4,1095774.5
1170,219,4,1095779.75
1168,219,4,1095781.25
1168,222,4,1095766.5
1169,225,4,1096962.5
1169,227,4,1096972
1169,228,4,1096977.25
1170,231,4,1096985.25
1171,237,4,1097206.5
1171,238,4,1097209.25
1171,243,4,1097226.5
1171,243,4,1097226.5
1171,244,4,1097247.75
1173,247,4,1097254.5
1173,248,4,1097433.25
1174,249,4,1097431.75
1174,248,4,1097430.5
1174,249,4,1097431.75
1174,249,4,1097431.75
1172,248,4,1097434.5
1173,247,8,1097254.5
1173,245,4,1097250.5
1173,245,4,1097250.5
1174,245,8,1097261.25
1172,244,4,1097248
1171,242,4,1097225.25
1170,242,8,1097224
1161,236,4,1096849.25
1154,230,4,1096754.5
1146,229,8,1098103.75
1126,221,4,1101165.25
1124,218,4,1101174.5
1118,212,8,1099852
1114,219,4,1099811.75
1113,216,4,1099819.75
1109,215,8,1099908
1106,213,4,1099959.75
1105,211,4,1099950.5
1104,213,4,1099953.25
1103,215,4,1100266.5
1103,212,4,1100271.75
1103,217,4,1100052
1103,219,8,1100048
1101,220,4,1100043.75
1102,220,4,1100044
1100,222,4,1100038.5
1099,224,4,1099461.25
1098,227,4,1099467.75
1096,231,4,1099477.25
1094,232,4,1099390.5
1093,236,4,1099337.25
1094,239,4,1099329.25
1094,239,4,1099329.25
1095,239,4,1099328
1097,239,4,1099324
1098,241,4,1099207.75
1100,242,4,1099254.5
1100,244,8,1099232
1100,245,4,1099235.75
1100,244,4,1099232
1100,244,4,1099232
1099,244,4,1099231.75
1099,241,4,1099206.5
1100,242,4,1099254.5
1099,244,8,1099231.75
1097,245,4,1099218.5
1095,245,4,1099140
1093,246,8,1099149.25
1093,246,4,1099149.25
1094,246,4,1099138.5
1070,465,47.3999999999651,1138173.25
1068,467,3.90000000002328,1138165.25
1067,465,4,1138118.5
1067,458,3.90000000002328,1138211.75
1067,461,3.89999999996508,1138230.5
1067,456,4,1138213.25
1067,456,3.90000000002328,1138213.25
1068,451,3.89999999996508,1138421.25
1069,452,4,1138401.25
1068,449,3.90000000002328,1138425.25
1068,448,3.90000000002328,1138426.5
1069,449,4,1138424
1069,449,7.79999999998836,1138424
1069,448,4,1138427.75
1068,450,3.89999999996508,1138422.5
1069,447,7.90000000002328,1133326.5
1069,448,3.90000000002328,1138427.75
1069,450,3.89999999996508,1138423.75
1067,453,7.90000000002328,1138396
1065,455,3.89999999996508,1138390.5
1064,458,4,1138220
1063,460,7.80000000004657,1138245.25
1062,465,4,1138109.25
1059,472,3.89999999996508,1138031.75
1058,476,7.79999999998836,1138012
1056,478,4,1138006.5
1054,484,3.90000000002328,1136622.5
1055,488,7.90000000002328,1136405.25
1053,487,3.89999999996508,1136614.5
1053,483,3.90000000002328,1136628
1052,485,4,1136611.75
1052,486,3.89999999996508,1136612
1053,484,3.90000000002328,1136609.25
1055,481,4,1136638.5
1056,480,3.90000000002328,1136640
1056,480,3.89999999996508,1136640
1060,479,4,1137999.75
1060,477,3.90000000002328,1137995.75
1059,477,3.89999999996508,1138014.5
1060,475,4,1138037.25
1061,477,3.90000000002328,1137992
1061,478,3.90000000002328,1137997.25
1063,478,4,1137987.75
1065,480,4,1136705.25
1064,482,4,1136708
1062,484,4,1136686.5
1060,488,4,1136858.5
1058,491,4,1136865.25
1059,492,4,1136885.25
1059,493,8,1136886.5
1058,498,4,1136904
1057,502,4,1136957.25
1059,500,7.89999999996508,1136949.25
1058,503,4,1136945.25
1057,506,4,1136973.25
1055,509,8,1136300
1055,512,4,2009429.25
1056,513,4,2008747.75
1056,518,8,2008766.5
1058,519,4,2008763.75
1058,521,4,2008781.25
1057,522,7.90000000002328,2008775.75
1056,524,4,2008826.5
1055,522,4,2009403.75
1054,522,8,2009400
1054,523,4,2009401.25
1054,521,3.89999999996508,2009405.25
1053,521,4,2009394.5
1053,520,4,2009393.25
1052,518,4,2009414.5
1051,518,4,2009465.25
1051,519,3.90000000002328,2009466.5
1051,518,4,2009465.25
1053,516,4,2009419.75
1056,517,4,2008753.25
1058,521,4,2008781.25
1060,518,4,2008710.5
1060,518,3.90000000002328,2008710.5
1062,520,4,2008788
1062,520,4,2008788
1063,519,4,2008704
1064,520,4,2008618.5
1064,518,3.89999999996508,2008702.5
1064,520,4,2008618.5
1065,522,4,2008615.75
1064,521,4,2008617.25
1064,521,7.90000000002328,2008617.25
1063,520,4,2008789.25
1061,520,4,2008787.75
1060,520,8,2008784
1060,518,4,2008710.5
1059,519,3.89999999996508,2008762.5
1059,517,8,2008758.5
1059,516,4,2008757.25
1058,516,4,2008756
1058,515,8,2008737.25
1057,515,4,2008750.5
1057,514,4,2008749.25
1056,512,8,2008746.5
1058,509,4,1136989.25
1059,505,4,1136966.5
1059,507,8,1136970.5
1060,503,4,1136943.75
1059,502,4,1136947.75
1059,499,4,1136906.5
1058,497,4,1136909.25
1058,498,4,1136904
1058,494,3.90000000002328,1136888
1059,493,4,1136886.5
1059,495,4,1136890.5
1059,498,4,1136907.75
1059,499,4,1136906.5
1059,504,4,1136965.25
1059,507,4,1136970.5
1059,510,4,1136987.75
1059,518,4,2008761.25
1058,520,4,2008782.5
1057,522,4,2008775.75
1058,526,4,2008818.5
934,616,39.9000000000233,776406.5
937,610,4,776263.75
940,619,4,776351.75
939,625,8,776686.5
943,630,4,776643.75
944,631,4,776767.75
942,631,8,776641.25
941,635,4,776628
943,635,4,776624
943,633,8,776638.5
945,633,4,776770.5
946,635,4,776779.75
942,659,8.09999999997672,730971.75
942,648,4,730686.5
940,657,4,730961.25
936,661,8,731003.75
935,671,4,731072
932,673,4,729779.75
931,679,4,729744
929,681,4,729704
928,684,4.09999999997672,729690.5
928,686,4,729686.5
926,690,8,732760
927,689,4,732758.5
927,691,4,732762.5
926,693,4,732775.75
926,693,4,732775.75
925,693,4,732770.5
925,692,4.10000000003492,732771.75
926,683,8,732571.75
927,679,4,732522.5
930,674,4,729762.5
930,671,8,731131.75
931,662,4,730907.75
933,660,4,730913.25
933,661,8.09999999997672,730914.5
933,656,4,730939.75
934,652,4,730852
936,651,4,730661.25
936,662,4,731004
938,654,4,730642.5
933,657,4,730936
934,659,8,730931.75
931,658,4.10000000003492,730889.25
928,660,4,730896
931,664,8,731109.25
928,664,4,731114.5
928,664,4,731114.5
928,664,4,731114.5
926,663,4,731369.25
927,662,4,731371.75
926,670,4.09999999997672,731138.5
928,660,4,730896
928,657,4,730881.25
930,655,4,730865.25
931,651,4,730826.5
930,646,4,730808
932,646,4,730758.5
932,641,4,730779.75
932,638,4,776548
933,638,4,776551.75
931,634,4.09999999997672,776521.25
931,631,4,776496
930,629,4,776503.75
931,629,4,776500
928,624,4,776448
927,623,3.90000000002328,775936
928,624,7.90000000002328,776448
926,622,3.89999999996508,775938.5
552,615,43.2999999999884,530559.75
549,616,3.90000000002328,530649.25
546,614,3.90000000002328,530456
541,614,7.89999999996508,530407.75
538,615,3.90000000002328,530393.25
537,615,3.89999999996508,530390.5
537,613,4,530386.5
535,614,3.90000000002328,530307.75
534,615,3.90000000002328,530305.25
531,616,3.89999999996508,530287.75
531,616,4,530287.75
529,619,3.90000000002328,530276
530,618,3.89999999996508,530274.5
530,618,4,530274.5
531,617,3.90000000002328,530286.5
531,616,3.90000000002328,530287.75
532,613,3.89999999996508,530315.75
532,613,4,530315.75
533,611,3.90000000002328,530358.5
535,609,3.89999999996508,530364
536,607,4,529087.75
536,605,3.90000000002328,529083.75
537,602,3.90000000002328,529031.75
537,600,3.89999999996508,529025.25
538,598,4,529010.5
537,596,3.90000000002328,529017.25
538,594,3.89999999996508,528968
538,594,4,528968
539,593,3.90000000002328,528972
539,592,7.79999999998836,528975.75
537,592,4,528961.25
538,590,3.90000000002328,528818.5
536,592,7.89999999996508,528960
535,591,3.90000000002328,528832
535,592,3.90000000002328,528959.75
535,596,7.89999999996508,528943.75
536,600,3.90000000002328,529024
535,599,3.89999999996508,528938.5
536,600,7.90000000002328,529024
535,601,3.90000000002328,529108
536,601,4,529027.75
536,602,8,529028
538,601,4,529037.25
538,602,4,529032
538,603,4,529033.25
538,602,4,529032
539,601,4,529036
539,600,4,529039.75
542,600,4,529044
543,602,4,529049.25
543,602,4,529049.25
542,604,4,529060
542,606,4,529064
542,607,4,529067.75
542,609,4,530429.25
564,497,40.0999999999767,872627.75
568,495,4,872725.25
571,495,4,872720
573,493,8,872712
572,493,4,872715.75
573,491,4,872758.5
573,489,8,872754.5
570,488,4,872748
567,489,4,872918.5
565,488,8,872915.75
563,489,4,872908
563,489,4,872908
561,490,8,872903.75
561,493,4,872952
559,497,4,873302.5
561,497,8,872616
560,500,4,872602.5
561,503,4,872596
