x,y,t,h
1026,443,4,1134561.25
1026,444,4,1134580
1027,443,4,1134560
1027,443,4,1134560
1026,443,4,1134561.25
1026,443,4,1134561.25
1026,443,4,1134561.25
1026,443,4,1134561.25
1026,443,4,1134561.25
1024,442,4,1134572
1024,442,4,1134572
1024,443,4,1134575.75
1024,442,4,1134572
1024,442,4,1134572
1024,441,4,1134571.75
1025,441,4,1134568
1024,441,4,1134571.75
1024,442,4,1134572
1023,444,4,801455.75
1023,444,4,801455.75
1022,446,8,801448
1021,449,4,787800
1020,450,4,787804
1022,449,8,787799.75
1025,448,4,1134593.25
1025,449,4,1134594.5
1026,448,8,1134606.5
1028,446,4,1134534.5
1028,444,4,1134538.5
1027,443,8,1134560
1027,441,4,1134564
1030,439,4,1134377.25
1031,437,8,1134380
1031,436,4,1134383.75
1031,435,4,1134384
1030,433,8,1134397.25
1030,431,4,1134315.75
1031,431,4,1134314.5
1030,430,4,1134312
1031,429,4,1134310.5
1031,429,4,1134310.5
1032,430,4,1134102.5
1032,431,4,1134101.25
1032,432,4,1134400
1032,431,4,1134101.25
1031,432,4,1134399.75
1031,435,4,1134384
1032,436,4,1134458.5
1032,438,4,1134460
1030,439,4,1134377.25
1028,442,4,1134556
1027,447,3.90000000223517,1134586.5
1026,447,4,1134587.75
1025,448,4,1134593.25
1024,449,4,1134595.75
1023,450,4,787795.75
1022,451,4,787793.25
1019,452,8,787829.25
1017,454,4,787837.25
1016,455,4,787839.75
1016,459,8,787749.25
1015,456,4,787925.25
1015,454,4,787841.25
1016,454,8,787838.5
777,433,56,837096
775,434,8,836889.25
773,431,4,836804
773,433,4,836882.5
771,432,4,836879.75
769,433,4,836866.5
767,441,4,856124
767,446,4,856067.75
766,447,8,856065.25
766,443,4,856121.25
765,443,4,856118.5
765,442,4,856119.75
765,440,4,856113.25
765,440,4,856113.25
765,438,4,856135.75
764,437,4,856137.25
765,435,4,856158.5
765,433,4,856152
764,431,4,856997.25
763,428,8,856991.75
763,429,4,856988
764,432,4,856154.5
764,446,8,856076
765,442,4,856119.75
765,449,4,856056
764,447,4,856079.75
763,449,4,856006.5
762,454,4,856024
761,456,3.89999999850988,855849.25
763,462,8,855865.25
765,471,4,855758.5
766,478,4,855720
767,479,8,855722.5
767,465,4,855804
770,459,3.90000000223517,850633.25
771,461,3.89999999850988,850676
773,468,4,850721.25
775,475,3.89999999850988,850896
779,481,4,851182.5
781,494,3.90000000223517,851111.75
524,386,67,879350.5
520,381,3.89999999850988,890161.25
520,380,7.90000000223517,890160
519,382,3.89999999850988,890179.75
520,377,3.89999999850988,890155.75
516,377,7.90000000223517,890227.75
514,378,4,890210.5
513,378,3.89999999850988,890215.75
513,376,7.90000000223517,890219.75
511,377,3.89999999850988,158358.5
511,375,4,158314.5
509,375,7.80000000074506,158316
508,374,4,158318.5
507,371,3.89999999850988,158282.5
508,371,7.90000000223517,158303.75
507,372,3.89999999850988,158325.25
507,370,4,158283.75
507,371,3.89999999850988,158282.5
508,369,3.90000000223517,158289.25
507,367,4,158128
509,366,3.89999999850988,158125.25
510,366,4,158120
511,365,3.90000000223517,158118.5
511,364,3.89999999850988,158117.25
511,364,4,158117.25
512,364,3.89999999850988,890458.5
511,363,4,158106.5
511,363,3.90000000223517,158106.5
511,363,4,158106.5
510,365,4,158119.75
510,368,4,158292
509,369,4,158290.5
508,371,4,158303.75
508,373,4,158305.25
