x,y,t,h
977,492,4,790003.75
976,491,8,789999.75
977,492,4,790003.75
976,491,4,789999.75
975,490,8,789681.25
974,489,3.9000000001397,789693.25
973,491,4,789684
971,490,8,789641.25
971,491,4,789642.5
971,493,4,789660
971,494,8,789659.75
970,495,3.89999999990687,789657.25
970,497,4,790375.75
968,498,8,790380
969,498,4,790381.25
968,500,4,790384
967,503,8,790400
967,505,4,790486.5
968,508,3.89999999990687,790298.5
968,508,4,790298.5
967,510,4,790505.25
967,510,4,790505.25
966,512,4,785086.5
966,513,4,785085.25
966,514,4,785080
965,515,4,785078.5
965,516,4,785033.25
966,517,3.9000000001397,785031.75
966,515,4,785081.25
965,515,4,785078.5
965,516,4,785033.25
965,515,4,785078.5
964,515,4,785077.25
964,512,4,785072
964,512,4,785072
964,510,4,790510.5
863,424,52,843071.75
861,422,4,843079.75
862,421,8,843085.25
858,419,4,843105.25
856,417,4,843115.75
853,415,8,840294.5
853,414,4,840295.75
854,414,4,840296
853,413,4,840290.5
852,414,4,840292
852,415,4,840293.25
851,416,4,843173.25
851,416,4,843173.25
850,417,4,843175.75
851,417,4,843172
851,418,4,843171.75
851,421,4,843190.5
852,423,4,843141.25
852,426,4,843230.5
851,429,4,843252
852,431,4,843247.75
853,434,4,842935.75
853,436,4,842889.25
853,438,4,842893.25
854,440,4.0999999998603,842878.5
854,444,4,842822.5
855,448,4,844735.75
855,450,8,844731.75
855,458,4,844667.75
856,460,4,844592
856,461,8,844593.25
855,464,4,844309.25
854,466,4,844312
854,470,8,844328
855,473,4,844414.5
854,475,4,844403.75
853,478,8,844391.75
852,480,4,847258.5
852,483,4,847263.75
853,483,8,847262.5
853,482,4,847261.25
853,484,4,847243.75
853,485,8,847240
854,486,4.10000000009313,847234.5
854,486,4,847234.5
853,486,7.89999999990687,847239.75
854,488,4,847316
856,488,4,847146.5
857,487,8,847228
856,486,4,847230.5
854,484,4,847244
853,485,4,847240
850,484,4,847284
842,486,4,847480
835,486,4,847545.25
829,487,8,848846.5
826,487,4,848851.75
820,486,4,848686.5
819,485,8,848692
814,486,4,848616
812,487,8,848613.25
810,488,4,848422.5
808,489,4,848427.75
808,490,4,848428
809,489,8,848424
809,490,4,848429.25
