x,y,t,h
943,583,4,777962.5
941,587,8,777758.5
940,588,4,777738.5
942,588,4,777740
943,588,8,777743.75
946,590,4,778072
947,588,4,778079.75
947,584,8,778053.25
946,580,4,778038.5
946,572,4,772852
948,561,7.90000000002328,772665.25
949,558,4,772551.75
952,548,4,772474.5
955,548,4,772469.25
957,545,4,772434.5
958,542,4,771752
959,540,4,771749.25
959,537,4,771734.5
959,537,4,771734.5
958,535,4,771691.75
959,535,4,771690.5
958,536,4,771732
957,537,4,771730.5
957,539,4,771740
954,540,4,771766.5
952,541,4,771771.75
952,542,4,771772
951,544,4,772415.75
950,546,4,772402.5
950,547,4,772403.75
952,550,4,772476
952,553,4,772483.75
952,553,4,772483.75
953,555,4,772486.5
953,555,4,772486.5
955,555,4,772490.5
956,555,8,772511.75
957,559,4,772524
958,559,4,772523.75
960,558,8,783958.5
961,560,4,783787.75
960,559,4,783957.25
938,438,40,795506.5
933,434,4,795447.75
928,434,4,795406.5
927,433,8,795732
923,434,4,795747.75
920,430,4,796564
917,431,8,796518.5
916,429,4,796515.75
915,433,4,795812
917,434,7.89999999996508,795805.25
916,437,4,795785.25
915,441,4,795852
915,442,8,795851.75
914,443,4,795849.25
914,444,4,795894.5
913,445,8,795896
912,450,4,793348
912,450,8,793348
913,452,4,793401.25
917,452,4,793379.75
919,453,8,793382.5
920,456,3.90000000002328,793472
921,454,4,793559.75
922,455,3.89999999996508,793555.75
925,457,7.90000000002328,793528
925,459,3.90000000002328,793524
925,464,3.89999999996508,792665.25
927,465,7.90000000002328,792660
928,468,3.89999999996508,793914.5
926,472,4,792638.5
924,474,7.80000000004657,792628
924,478,4,792588
923,480,3.89999999996508,792559.75
923,481,7.90000000002328,792558.5
919,480,3.89999999996508,792341.25
917,475,3.90000000002328,792796
915,475,4,792778.5
915,472,3.90000000002328,792783.75
911,472,3.89999999996508,792853.25
909,467,4,793076
909,467,3.90000000002328,793076
908,465,3.89999999996508,793081.25
907,465,4,793030.5
907,460,3.90000000002328,793141.25
907,456,4,793125.25
911,457,3.90000000002328,793108
913,460,3.89999999996508,793425.25
917,459,4,793460
919,460,3.90000000002328,793455.75
922,459,3.89999999996508,793483.75
928,459,4,793839.75
934,458,3.90000000002328,793810.5
937,456,3.90000000002328,793729.25
938,453,4,793719.75
940,455,3.89999999996508,793711.75
942,459,7.90000000002328,793755.75
946,457,3.89999999996508,794477.25
945,455,3.90000000002328,794516
950,457,7.90000000002328,794493.25
952,457,3.89999999996508,794411.75
959,457,4,794388
962,457,7.79999999998836,789197.25
960,459,4,789189.25
959,462,3.90000000002328,794369.25
964,464,7.90000000002328,789306.5
546,351,59.3999999999651,892249.25
548,351,4,892261.25
544,348,4,892240
546,345,4,892231.75
547,342,4,892211.75
546,340,4,892214.5
542,340,4,890956
543,341,4,890958.5
540,341,4,890953.25
543,341,4,890958.5
542,341,4,890957.25
542,340,4,890956
542,339,4,890961.25
541,338,4,890973.25
542,337,3.90000000002328,890967.75
544,338,8,892164
540,337,4,890971.75
548,337,4,892177.25
546,335,8,892155.75
544,335,4,892159.75
544,336,4,892160
542,335,8,891817.25
544,335,4,892159.75
550,336,4,892180
548,338,8,892190.5
547,337,4,892172
546,338,4,892168
548,338,8,892190.5
546,338,3.89999999996508,892168
547,339,4,892170.5
548,339,4,892191.75
552,336,4,892394.5
551,337,4,892182.5
551,339,4,892186.5
549,336,4,892179.75
548,336,4,892176
550,336,4,892180
550,334,4,892098.5
547,334,4,892153.25
548,331,4,892127.75
546,330,4,892130.5
545,329,4,892136
545,331,4,892142.5
543,329,4,891838.5
543,329,4,891838.5
539,326,4,891857.25
541,325,4,891848
541,323,4,891894.5
540,325,4,891851.75
542,326,8,891842.5
541,328,4,891835.75
542,329,4,891837.25
539,329,8,891782.5
538,327,4,891859.75
540,325,4,891851.75
539,326,8,891857.25
541,327,4,891854.5
541,329,4,891832
543,327,8,891840
547,325,4,891932
549,323,4,891956
550,324,8,891950.5
549,324,4,891937.25
551,324,4,891951.75
554,328,8,892046.5
555,328,4,892047.75
558,327,4,892011.75
556,328,4,892048
554,332,4,892086.5
552,339,4,892389.25
551,338,4,892185.25
550,345,4,892285.25
551,344,4,892287.75
551,346,4,892273.25
553,348,4,892305.25
555,347,4,892298.5
556,349,4,892323.75
552,351,4,892309.25
554,353,4,889447.75
554,353,4,889447.75
556,352,4,889434.5
557,354,4,889437.25
556,351,4,892325.25
556,357,4,889417.25
556,359,4,889413.25
554,360,4,889388
551,362,8,889561.25
550,363,4,889563.75
550,363,4,889563.75
547,363,8,889546.5
548,364,4,889568
547,365,4,889588
544,366,8,889596
546,366,4,889586.5
546,364,4,889590.5
544,365,8,889595.75
545,362,4,889543.75
547,363,4,889546.5
549,361,8,889554.5
550,360,4,889556
554,358,4,889464
557,356,8,889419.75
557,354,4,889437.25
559,350,4,892331.75
559,349,4,892332
558,346,4,892338.5
560,342,4,892476
559,341,4,892356
560,337,8,892419.75
558,336,4,892414.5
557,333,4,892066.5
553,335,4.10000000003492,892094.5
550,333,4,892109.25
551,333,4,892110.5
553,332,4,892089.25
553,332,4,892089.25
552,328,4,892032
555,323,4,891978.5
555,324,4,892021.25
557,322,4,891997.25
556,322,4,891998.5
555,322,4,891979.75
554,322,4,891976
556,321,8,891985.25
559,315,4,893850.5
555,319,4,893872
559,317,4,893862.5
556,317,4,893857.25
553,321,4,891970.5
372,544,64,506800
368,541,4,507131.75
367,542,4,507137.25
364,543,3.89999999996508,507141.25
364,544,3.90000000002328,505936
362,547,4,505929.25
367,551,3.90000000002328,505962.5
367,551,3.89999999996508,505962.5
369,551,4,506772
371,549,3.90000000002328,506782.5
371,548,3.89999999996508,506783.75
371,548,4,506783.75
374,545,3.90000000002328,506813.25
374,546,3.90000000002328,506808
375,545,4,506812
375,542,3.89999999996508,507113.25
375,538,3.90000000002328,507097.25
375,535,7.89999999996508,507008
373,536,3.90000000002328,507091.75
374,527,4,507753.25
371,526,7.79999999998836,507739.75
368,524,3.90000000002328,507728
368,518,4,507708
365,518,7.79999999998836,507623.75
365,516,4,507617.25
366,513,3.90000000002328,507645.25
366,513,7.89999999996508,507645.25
368,514,3.90000000002328,507652
366,512,3.89999999996508,507644
365,511,7.90000000002328,181164
364,510,3.90000000002328,181166.5
362,510,4,181170.5
364,506,7.79999999998836,181150.5
361,508,4,181177.25
361,506,3.89999999996508,181127.75
360,504,3.90000000002328,181120
357,504,3.90000000002328,181209.25
355,501,4,181020
354,498,3.89999999996508,181000
352,496,3.90000000002328,180992
354,496,4,180996
354,496,3.89999999996508,180996
354,494,3.90000000002328,180978.5
353,496,4,180995.75
353,495,3.90000000002328,180990.5
354,493,3.89999999996508,180983.75
354,494,4,180978.5
352,492,3.90000000002328,180986.5
350,495,3.89999999996508,182185.25
350,492,4,182190.5
351,490,3.90000000002328,182193.25
347,490,3.90000000002328,182153.25
345,488,4,182147.75
205,180,67.8999999999651,46561.25
198,186,8,46456
203,212,4,41845.25
200,207,3.90000000002328,41109.25
198,192,8,40980
197,194,4,40989.25
202,209,4,41831.75
198,201,4,41085.25
202,200,4,41092
207,204,4,41135.75
208,207,4,41471.75
212,215,4,41509.25
215,223,4,41664
218,228,4,42974.5
219,230,4,42971.75
219,214,4,41587.75
224,233,4,43243.75
220,217,4,41617.25
221,230,3.89999999996508,42983.75
225,237,4,43250.5
222,222,4,41640
223,231,4,42986.5
225,236,4,43251.75
226,243,4,43273.25
222,234,4,42770.5
221,227,4,42996
