RecordingTime_ms_,TimeOfDay_h_m_s_ms_,Trial,Stimulus,ExportStartTrialTime_ms_,ExportEndTrialTime_ms_,Participant,Color,RUNNUMBER,TrackingRatio___,CategoryGroup,CategoryRight,IndexRight,PupilDiameterRight_mm_,PointOfRegardRightX_px_,PointOfRegardRightY_px_,GazeVectorRightX,GazeVectorRightY,GazeVectorRightZ,EyePositionRightX_mm_,EyePositionRightY_mm_,EyePositionRightZ_mm_,PupilPositionRightX_px_,PupilPositionRightY_px_
5517196.3,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Information,Separator,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5517198.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1235.4,510.3,0,0.2,-1,42.1,-17.2,618,475.5,575.2
5517202.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1235.9,511.6,0,0.2,-1,42.1,-17.3,618.1,475.5,575.3
5517206.1,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1235.5,512.2,0,0.2,-1,42.1,-17.3,618.2,475.5,575.3
5517210,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
5517214,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1235.4,512.4,0,0.2,-1,42.1,-17.3,618.3,475.5,575.4
5517218,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.4,511,0,0.2,-1,42.1,-17.3,618.3,475.5,575.3
5517222,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.1,508.6,0,0.2,-1,42.1,-17.3,618.3,475.5,575.4
5517226,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.5,507.8,0,0.2,-1,42.1,-17.3,618.4,475.5,575.4
5517230,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.5,505.7,0,0.2,-1,42.1,-17.3,618.5,475.5,575.4
5517234,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.8,503.8,0,0.2,-1,42.1,-17.3,618.5,475.5,575.4
5517238,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.7,503.8,0,0.2,-1,42.1,-17.3,618.4,475.5,575.5
5517242,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1234.9,503.4,0,0.2,-1,42.1,-17.3,618.4,475.5,575.5
5517246,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233.7,503.3,0,0.2,-1,42.1,-17.3,618.4,475.6,575.5
5517250,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233.5,503.2,0,0.2,-1,42.1,-17.3,618.4,475.5,575.5
5517254,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233,500.9,0,0.2,-1,42.1,-17.3,618.4,475.5,575.4
5517258,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233.1,501.7,0,0.2,-1,42.1,-17.3,618.5,475.5,575.4
5517262,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233.2,502.7,0,0.2,-1,42.1,-17.3,618.5,475.5,575.3
5517266,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1233.1,504.7,0,0.2,-1,42.1,-17.3,618.6,475.5,575.3
5517270,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1231.4,507.2,0,0.2,-1,42.1,-17.3,618.5,475.6,575.3
5517274,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1229.9,509.2,0,0.2,-1,42.1,-17.3,618.5,475.6,575.3
5517278,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1227.6,511.7,0,0.2,-1,42.1,-17.2,618.6,475.6,575.2
5517282,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1227.2,514.3,0,0.2,-1,42.1,-17.2,618.7,475.5,575.2
5517286,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1226.3,515.4,0,0.2,-1,42.1,-17.2,618.8,475.6,575.1
5517290,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1223.5,513.4,0,0.2,-1,42.1,-17.2,618.7,475.7,574.9
5517294,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1224.4,513.8,0,0.2,-1,42.1,-17.2,618.7,475.5,574.9
5517298,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1223.1,515.5,0,0.2,-1,42.1,-17.2,618.6,475.6,574.8
5517302,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
5517306,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1221.2,517.2,0,0.2,-1,42.1,-17.1,618.6,475.6,574.7
5517310,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1219.8,517.7,0,0.2,-1,42.1,-17.1,618.5,475.6,574.7
5517314,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1218.9,518.5,0,0.2,-1,42.1,-17.1,618.5,475.6,574.7
5517318,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
5517322,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1219.1,516.1,0,0.2,-1,42.1,-17.1,618.4,475.6,574.6
5517326,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1217.8,517.2,0,0.2,-1,42.1,-17.1,618.3,475.6,574.7
5517330,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1217.3,517.9,0,0.2,-1,42.1,-17.1,618.2,475.6,574.7
5517334,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
5517338,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1216.4,517,0,0.2,-1,42.1,-17.1,618,475.6,574.8
5517342,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1216.9,516.6,0,0.2,-1,42,-17.1,617.8,475.6,574.8
5517346,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1220,518.6,0,0.2,-1,42,-17.2,617.6,475.5,575
5517350,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,0,0,0,0,0,0,0,0,0,0,0
5517354,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1219.3,519.7,0,0.2,-1,42,-17.2,617.5,475.6,575.1
5517358,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,1,7.1,1220.2,520.4,0,0.2,-1,42,-17.2,617.6,475.6,575.2
5517362,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,1219.8,519.3,0,0.2,-1,42,-17.2,617.7,475.7,575.2
5517366,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
5517370,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,1216,520.8,0,0.2,-1,42,-17.3,618.8,476.3,575.5
5517374,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,1184.9,519.9,0,0.2,-1,41.8,-17.4,618.7,477,575.6
5517378,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,1130.9,524.3,0,0.2,-1,41.8,-17.5,619.9,477.8,576.1
5517382,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
5517386,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,924.8,528.7,0,0.2,-1,41.5,-17.6,620,479.7,576.5
5517390,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,852.8,544.2,0,0.2,-1,41.3,-17.6,619.7,480.5,576.7
5517394,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,786.6,582.1,-0.1,0.1,-1,41.3,-17.6,619.9,481.2,576.9
5517398,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
5517402,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,731,627.8,-0.1,0.1,-1,41.2,-17.6,620.1,481.7,577.1
5517406,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,736.3,630.5,-0.1,0.1,-1,41.2,-17.6,620.1,481.6,577
5517410,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,7.1,731.7,641.4,-0.1,0.1,-1,41.2,-17.6,620.2,481.6,577
5517414,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Saccade,1,0,0,0,0,0,0,0,0,0,0,0
5517418,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,726.1,640.2,-0.1,0.1,-1,41.2,-17.6,620.1,481.6,577
5517422,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,723.8,639.2,-0.1,0.1,-1,41.2,-17.6,620.1,481.6,576.9
5517426,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,723.1,642.6,-0.1,0.1,-1,41.3,-17.6,620.3,481.6,576.9
5517430,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,0,0,0,0,0,0,0,0,0,0,0
5517434,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,719.8,632.2,-0.1,0.1,-1,41.3,-17.6,621,481.6,576.6
5517438,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,720.8,635.2,-0.1,0.1,-1,41.4,-17.6,621.9,481.6,576.5
5517442,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,719.2,634.7,-0.1,0.1,-1,41.4,-17.6,623.1,481.6,576.4
5517446,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,0,0,0,0,0,0,0,0,0,0,0
5517450,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,721,641.9,-0.1,0.1,-1,41.5,-17.5,623.8,481.5,576.4
5517454,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,717.2,643.1,-0.1,0.1,-1,41.5,-17.5,624.2,481.6,576.3
5517458,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,718.6,644.1,-0.1,0.1,-1,41.5,-17.5,624.4,481.5,576.2
5517462,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7.1,716.6,644.1,-0.1,0.1,-1,41.5,-17.5,624.4,481.5,576.2
5517466,NaN,Trial012,ARTLAND_1_Van Gogh Starry Night.png,0,5027.5,R07,DarkSeaGreen,NaN,85.8,Eye,Fixation,2,7,715.8,642.7,-0.1,0.1,-1,41.5,-17.5,624.4,481.5,576.1
