x,y,t,h
931,557,4,772188
931,558,4,772187.75
932,559,8,772197.25
931,558,4,772187.75
928,562,4,773036
927,563,8,773360
928,566,4,773054.5
929,567,4,773052
929,569,8,773058.5
928,569,4,773059.75
930,568,4,773070.5
932,568,8,773072
933,567,4,772996
930,563,4.09999999997672,773025.25
931,562,8,773027.75
933,562,4,773021.25
933,561,4,773016
931,562,8,773027.75
932,564,4,773002.5
931,560,4,773029.25
928,559,8,772181.25
927,555,4,773434.5
925,555,4,773430.5
926,547,8,773457.25
924,537,4,770745.25
922,537,4,770695.75
922,537,8,770695.75
920,549,4,773489.25
923,546,4,773475.75
921,545,4,773480
920,550,4,773502.5
921,562,4,773325.25
921,562,4,773325.25
923,565,8,773340
921,571,4,773166.5
922,573,4,773175.75
921,577,8.10000000003492,774466.5
920,580,4,774522.5
922,580,4,774518.5
922,581,8,774519.75
921,580,4,774521.25
921,580,4,774521.25
922,577,8,774477.25
922,577,4,774477.25
917,575,4,773198.5
920,573,8,773169.25
921,574,4,773181.25
918,576,4,774460
921,573,4,773170.5
920,573,4,773169.25
917,574,4,773197.25
917,576,4,774459.75
921,575,4,773180
920,572,4,773168
922,569,4,773159.75
921,569,4,773160
921,570,4,773165.25
922,570,4,773154.5
923,572,4,773173.25
923,569,4,773156
921,559,4,773396
921,557,4,773400
924,557,4,773387.75
925,558,4,773389.25
927,562,4,773361.25
927,564,4,773359.75
929,566,4,773053.25
927,567,4,773354.5
927,568,4,773141.25
927,568,4,773141.25
928,574,4,773116
933,577,8,777906.5
934,578,4,777912
933,578,3.89999999996508,777911.75
930,584,7.90000000002328,777836
929,585,3.89999999996508,777832
926,591,3.90000000002328,774571.75
921,588,7.90000000002328,774585.25
922,587,3.89999999996508,774537.25
921,591,3.90000000002328,774590.5
925,588,7.89999999996508,774563.75
924,585,3.90000000002328,774545.25
920,579,3.90000000002328,774469.25
920,573,7.89999999996508,773169.25
920,579,3.90000000002328,774469.25
922,580,3.89999999996508,774518.5
924,579,7.90000000002328,774495.75
925,585,3.90000000002328,774546.5
930,583,3.89999999996508,777875.75
934,585,4,777853.25
932,584,3.90000000002328,777840
686,550,47.0999999999767,542824
681,551,3.90000000002328,542846.5
678,544,3.89999999996508,542780
674,536,4,544108
675,527,3.90000000002328,544336
672,537,3.90000000002328,544105.25
669,544,7.89999999996508,542715.75
669,535,3.90000000002328,541292
669,538,3.89999999996508,541341.25
670,537,7.90000000002328,541335.75
671,536,3.90000000002328,541333.25
670,535,3.89999999996508,541291.75
670,534,7.90000000002328,541288
670,533,3.89999999996508,541287.75
672,531,3.90000000002328,544165.25
672,534,7.90000000002328,544150.5
671,531,3.89999999996508,541274.5
671,529,3.90000000002328,541270.5
671,529,7.89999999996508,541270.5
669,526,3.90000000002328,541101.25
