x,y,t,h
1000,547,4,782959.75
999,545,4,782996
999,543,3.89999999999418,785770.5
999,542,4,785771.75
998,541,4,785773.25
998,541,4,785773.25
999,543,4,785770.5
999,546,4,782995.75
1000,549,4,782961.25
999,551,4,782976
998,554,4,783064
998,556,4,783076
996,557,4,783073.25
995,559,4,783088
995,560,4,783109.25
994,561,4,783111.75
994,562,3.90000000002328,783112
993,561,4,783106.5
992,562,8,783118.5
992,561,4,783105.25
992,561,4,783105.25
991,561,8,783444
991,560,4,783445.25
991,559,4,784298.5
992,558,8,783100
992,557,4,783099.75
990,556,3.89999999999418,784302.5
989,555,8,784308
990,554,4,784306.5
990,553,4,784317.25
988,551,8,784335.75
986,552,4,784260
986,553,4,784263.75
984,554,8,784270.5
983,555,4,784240
982,557,4,784237.25
980,559,4,784229.25
980,561,4,783515.75
983,563,4,783504
981,565,4,783496
980,567,4,783493.25
980,568,4,783568
980,567,4,783493.25
980,567,4,783493.25
681,705,52,570984
682,708,4,570996
682,711,4,571003.75
675,710,8,571065.25
671,712,4,571711.75
670,713,4,571709.25
668,712,8,571696
665,715,4,571684
663,713,4,571862.5
661,713,8,571858.5
661,713,4,571858.5
658,713,4,571853.25
656,711,8,571839.75
654,709,4,571981.25
653,707,4,571998.5
652,706,4.10000000000582,571996
652,706,4,571996
652,704,4,571994.5
651,702,4,558491.75
651,699,4,558474.5
651,698,4,558473.25
651,698,4,558473.25
651,695,4,558544
650,696,4,558468
649,697,4,558466.5
650,697,3.89999999999418,558471.75
650,695,3.89999999999418,558547.75
650,698,4,558472
650,697,3.89999999999418,558471.75
650,701,3.89999999999418,558493.25
650,702,4,558488
650,703,3.90000000002328,558489.25
650,706,3.89999999999418,572002.5
651,708,4,572021.25
652,709,3.89999999999418,571977.25
653,710,3.89999999999418,571975.75
653,712,3.89999999999418,571953.25
654,713,4,571965.25
654,714,3.90000000002328,571960
655,715,7.89999999999418,571962.5
655,714,3.89999999999418,571963.75
659,596,229.299999999988,555167.75
657,603,4,555108
657,603,4,555108
656,608,4,556288
655,609,4,556284
652,614,4,556236
650,620,4,556190.5
649,630,4,556925.25
650,638,4,556818.5
651,636,4,556831.75
651,642,4,557281.25
652,644,4,557258.5
653,649,4,557240
654,651,4,557235.75
655,654,4,557227.75
656,656,4,557568
657,657,4,557570.5
658,659,4,557579.75
659,658,4,557577.25
659,658,4,557577.25
658,660,3.90000000002328,557598.5
657,660,4,557585.25
655,661,8,557902.5
653,662,4,557895.75
652,663,4,557893.25
648,663,8,557951.75
647,662,4,557953.25
645,663,4,557956
644,661,8,557961.25
641,663,4,558012
640,662,4,558014.5
638,661,8,578797.25
637,662,4,578791.75
636,661,4,578787.75
635,660,8,578783.75
634,660,4,578782.5
634,660,4,578782.5
632,661,8,578771.75
632,662,4,578772
631,664,4,578687.75
630,665,8,578685.25
629,666,4,578679.75
628,666,4,578676
627,666,8,578657.25
625,666,4,578663.75
624,666,4,578662.5
624,666,4,578662.5
622,666,4,579480
594,804,48,597428
591,808,4,597567.75
589,808,4,597553.25
586,810,8,597538.5
587,810,4,597537.25
586,812,4,597532
588,814,8,597516
588,815,4,597519.75
588,813,4,597515.75
587,813,4,597534.5
586,811,4,597539.75
585,810,4,597543.75
586,808,4,597548
586,805,8,597623.75
587,801,4,597604
586,798,4,594328
587,795,4,594314.5
587,792,4,594309.25
587,790,4,594385.25
586,789,4,594397.25
587,788,4,594399.75
587,787,3.89999999999418,594400
587,786,4,594401.25
587,788,4,594399.75
587,790,4,594385.25
586,794,4,594312
585,797,4,594322.5
585,799,4,594326.5
582,803,4,597649.25
582,804,4,597644
581,805,4,597640
579,809,4,597708
578,811,3.89999999999418,597705.25
577,812,3.89999999999418,597753.25
576,813,4,597755.75
575,814,7.80000000001746,592641.25
575,813,3.89999999999418,592654.5
575,813,4,592654.5
574,813,7.79999999998836,592653.25
575,812,4,592655.75
575,812,3.89999999999418,592655.75
575,812,7.90000000002328,592655.75
576,810,3.89999999999418,597700
578,808,3.89999999999418,597710.5
577,807,7.89999999999418,597692
578,806,3.89999999999418,597688
578,805,4,597687.75
578,805,7.80000000001746,597687.75
578,805,3.89999999999418,597687.75
577,805,4,597682.5
577,805,7.79999999998836,597682.5
577,807,4,597692
576,807,3.90000000002328,597695.75
576,809,3.89999999999418,597699.75
574,810,4,592658.5
574,813,3.89999999999418,592653.25
573,813,3.89999999999418,592648
573,815,4,592644
573,816,3.89999999999418,592625.25
573,816,3.90000000002328,592625.25
572,817,4,592627.75
572,817,3.89999999999418,592627.75
572,818,3.89999999999418,592628
572,818,4,592628
572,818,3.89999999999418,592628
573,818,3.89999999999418,592631.75
573,816,3.90000000002328,592625.25
573,815,4,592644
