x,y,t,h
997,560,4,783163.75
997,563,4,783156
997,562,4,783159.75
996,567,4,783141.25
997,561,4,783160
998,558,4,783080
999,554,4,783065.25
1000,552,4,782890.5
1001,551,4,782972
1002,555,4,782883.75
1002,560,4,783182.5
1001,562,4,783175.75
1000,564,4,783226.5
999,566,4,783147.75
1000,567,8,783231.75
999,570,4,783315.75
1000,574,4,783292
998,576,8,782014.5
997,579,4,782006.5
995,579,4,781984
993,578,8,781991.75
992,578,4,781990.5
990,578,4,778584
989,577,8,778578.5
990,575,4,783361.25
989,571,4,783414.5
989,564,8,783435.75
988,561,4,783451.75
988,559,4,784293.25
989,560,8,783449.25
989,566,4,783431.75
989,565,4,783432
853,593,43.9000000003725,755890.5
856,600,4,755754.5
855,615,4,757034.5
853,617,4,757208
853,616,4,757209.25
852,613,4,757027.75
852,609,4,757049.25
855,601,4,755836
858,597,4,755933.25
860,590,4,755980
860,587,8,756021.25
860,583,4,756037.25
859,581,4,756086.5
859,578,8,756067.75
858,576,4,756070.5
857,573,4,767634.5
854,571,4,767603.75
853,571,4,767604
852,574,4,767588
625,777,52,595432
627,773,4,595228
630,772,4,595246.5
631,773,4,595244
631,774,4,595243.75
631,774,4,595243.75
630,775,4,595241.25
632,770,4,595268
631,778,4,595411.75
634,767,4,573499.75
634,774,4,595314.5
635,776,3.89999999850988,595343.75
634,779,3.90000000037253,595337.25
632,782,3.90000000037253,595388
631,783,4,595392
631,759,3.90000000037253,573568
630,783,3.90000000037253,595395.75
629,784,4,595515.75
628,778,3.89999999850988,595420
627,788,3.90000000037253,595487.75
627,781,7.90000000037253,595446.5
607,638,47.0999999996275,534187.75
607,637,4,534188
603,637,3.90000000037253,534172
599,635,7.80000000074506,534128
594,638,4,534104
591,638,3.89999999850988,533931.75
588,634,3.90000000037253,533942.5
586,633,4,533895.75
584,632,3.90000000037253,533888
583,633,3.90000000037253,533886.5
582,632,3.90000000037253,533884
582,632,4,533884
581,632,3.89999999850988,533883.75
581,631,3.90000000037253,533804
581,629,4,533794.5
581,626,3.90000000037253,533789.25
583,623,3.90000000037253,533696
583,622,3.90000000037253,533697.25
584,621,4,533691.75
585,622,3.89999999850988,533693.25
585,621,3.90000000037253,533688
585,623,4,533694.5
585,622,3.90000000037253,533693.25
585,621,3.90000000037253,533688
585,623,3.90000000037253,533694.5
586,623,4,533681.25
587,624,3.89999999850988,533999.75
587,624,3.90000000037253,533999.75
587,625,4,533998.5
588,626,7.80000000074506,534004
589,625,3.90000000037253,534002.5
589,625,4,534002.5
590,623,8,533675.75
590,623,4,533675.75
589,624,4,534001.25
589,622,8,533677.25
589,621,4,533666.5
590,620,4,533668
590,619,8,533659.75
589,618,4,533661.25
590,618,4,533656
590,619,8,533659.75
591,619,4,533658.5
589,618,4,533661.25
584,618,4,533636
577,615,4,533526.5
570,614,4,531416
567,614,4,531331.75
561,613,4,531352
557,612,4,530531.75
555,615,4,530544
553,615,4,530558.5
549,615,4,530470.5
547,617,4,530660
544,618,4,530668
542,620,4,530188
542,621,4,530189.25
542,622,4,530178.5
540,622,4,530182.5
538,623,4,530235.75
536,622,4,530238.5
534,620,4,530246.5
532,619,4,530293.25
532,617,8,530291.75
530,615,4,530323.75
530,612,4,530332
530,610,8,530338.5
529,608,4,530347.75
530,607,3.89999999850988,529147.75
530,607,8,529147.75
530,606,4,529144
531,606,4,529145.25
533,607,8,529092
534,607,4,529091.75
535,607,4,529088
538,607,8,529073.25
538,609,4,530375.75
539,608,4,530373.25
541,607,8,529068
542,606,4,529064
545,606,4,531799.75
546,609,8,530439.75
547,612,4,530463.75
547,613,4,530460
548,615,4,530469.25
549,616,4,530649.25
549,619,4,530654.5
549,618,4,530653.25
549,620,8,530635.75
549,622,4,530631.75
549,623,4,530628
548,624,4,530704
548,622,4,530630.5
547,621,4,530678.5
547,621,4,530678.5
546,620,4,530676
545,620,4,530675.75
544,619,4,530671.75
543,619,4,530192
543,619,8,530192
541,619,4,530206.5
541,620,4,530187.75
541,619,8,530206.5
540,617,4,530203.75
540,615,4,530405.25
540,613,4,530403.75
541,611,4,530420
542,608,4,530428
543,608,4,530431.75
544,607,8,531797.25
545,606,4,531799.75
545,605,4,531800
546,604,8,531804
545,603,4,531812
544,604,4,531802.5
544,604,4,531802.5
544,605,4,531801.25
542,605,4,529063.75
541,605,4,529058.5
539,603,4,529034.5
539,602,4,529035.75
539,600,4,529039.75
539,600,4,529039.75
537,598,4,529021.25
539,599,4,529008
539,598,4,529011.75
540,597,4,528993.25
541,596,4,528995.75
542,597,4,528999.75
542,597,4,528999.75
542,597,4,528999.75
539,598,4,529011.75
537,598,3.90000000037253,529021.25
535,599,3.90000000037253,528938.5
536,599,7.90000000037253,529023.75
535,598,3.90000000037253,528939.75
535,598,3.89999999850988,528939.75
536,599,7.90000000037253,529023.75
537,600,3.90000000037253,529025.25
538,601,4,529037.25
539,602,7.80000000074506,529035.75
541,604,4,529059.75
543,605,3.89999999850988,529062.5
545,605,7.80000000074506,531800
546,606,4,531794.5
548,607,3.90000000037253,531791.75
579,769,51.0999999996275,593926.5
582,764,3.90000000037253,574790.5
583,792,3.90000000037253,594303.75
584,790,4,594390.5
584,788,3.89999999850988,594394.5
582,770,3.90000000037253,593970.5
582,781,4,594125.25
582,781,3.90000000037253,594125.25
581,783,3.90000000037253,594116
580,776,3.90000000037253,594138.5
580,787,4,594207.75
580,776,3.89999999850988,594138.5
579,790,3.90000000037253,594227.75
579,789,4,594228
578,789,3.90000000037253,594231.75
577,789,7.80000000074506,594232
577,794,4,594253.25
577,793,3.89999999850988,594242.5
576,783,7.90000000037253,594175.75
576,790,3.90000000037253,594236
576,780,3.90000000037253,594160
576,782,7.90000000037253,594174.5
574,791,3.89999999850988,592963.75
573,784,3.90000000037253,592985.25
572,780,7.90000000037253,593824
572,777,4,593849.25
571,773,4,593886.5
570,772,8,593884
569,771,4,593892
570,771,4,593891.75
570,770,8,593890.5
570,775,4.09999999962747,593875.75
571,775,4,593872
573,774,4,593869.25
575,776,4,593855.75
575,778,4,593841.25
577,779,4,594158.5
579,781,4,594166.5
580,783,4,594117.25
581,786,4,594205.25
583,787,4,594202.5
583,789,4,594214.5
584,789,4,594393.25
586,790,4,594386.5
587,792,4,594309.25
588,793,4,594361.25
588,796,4,594336
588,798,4,594340
590,799,4,594345.25
590,801,4,597591.75
591,802,4,597587.75
592,803,4.09999999962747,597423.75
593,804,8,597427.75
595,804,4,597429.25
595,805,4,597430.5
594,804,8,597428
593,805,4,597426.5
595,804,4,597429.25
595,805,8,597430.5
594,805,4,597431.75
595,806,4,597433.25
595,806,8,597433.25
595,805,4,597430.5
595,805,4,597430.5
593,805,8,597426.5
593,806,4,597437.25
593,806,4.10000000149012,597437.25
593,806,4,597437.25
592,806,4,597438.5
593,805,4,597426.5
594,804,4,597428
594,803,4,597409.25
593,802,4,597421.25
593,802,4,597421.25
593,802,4,597421.25
593,803,4,597422.5
593,802,4,597421.25
591,802,4,597587.75
591,802,4,597587.75
591,801,4,597588
592,800,4,597418.5
591,800,4,597589.25
592,800,4,597418.5
592,799,4,594517.25
591,801,4,597588
591,802,4,597587.75
591,801,8,597588
590,801,4,597591.75
591,801,4,597588
589,801,8,597592
589,802,4,597597.25
589,803,4,597598.5
589,803,8,597598.5
589,804,4,597579.75
588,804,4,597578.5
587,802,8,597603.75
587,802,4,597603.75
587,801,4,597604
587,800,8,597605.25
587,800,3.89999999850988,597605.25
588,800,4,597594.5
588,800,8,597594.5
587,799,4,594330.5
586,798,4,594328
585,797,8,594322.5
586,796,4,594334.5
587,796,4,594335.75
589,797,8,594338.5
589,800,4,597593.25
589,802,4,597597.25
591,799,8,594346.5
592,796,4,594512
595,795,4,594506.5
598,794,4,594546.5
600,796,4,594576
602,795,4,594571.75
603,796,4,594591.75
605,796,8,594593.25
605,795,4,594612
607,793,4,594622.5
607,791,8,594624
1356,908,63.3000000007451,1863840
1356,909,3.90000000037253,1863843.75
1352,911,3.90000000037253,1863829.25
1357,913,4,1864536
1363,915,3.89999999850988,1864202.5
1365,919,4,1864230.5
1367,923,3.90000000037253,1864400
