x,y,t,h
1252,856,2703.70000000007,2058192
671,393,335.199999999953,862524
321,190,244.599999999977,122877.25
323,203,4,117344
315,195,4,128330.5
322,186,4,122824
327,187,4,122842.5
328,178,4,122732
331,187,4,122656
333,185,4,122674.5
332,185,4,122675.75
330,182,4,122744
327,180,8,122767.75
327,181,4,122766.5
326,179,4,122769.25
327,180,8,122767.75
327,183,4,122752
326,183,4.09999999997672,122755.75
326,183,8,122755.75
325,185,4,122834.5
324,187,4,122847.75
323,185,8,122828
321,183,4,122812
322,181,4,122807.75
321,178,8,122797.25
320,173,4,121939.75
318,171,4,123827.75
316,158,8,123910.5
314,160,4,123884
313,157,4,123954.5
312,153,4,123947.75
312,154,4,123948
310,152,4,124030.5
310,148,4,124038.5
309,153,4,124018.5
308,153,4,124019.75
309,157,4,123976
308,166,4,123694.5
309,166,4,123693.25
310,168,4,123772
310,171,4,123763.75
310,170,4,123762.5
309,175,4,123750.5
309,180,4,123019.75
310,180,4,123020
311,183,4,123008
311,187,4,123098.5
310,188,4,123108
312,190,4,122902.5
312,193,8,128323.75
312,195,4,128325.25
313,199,4,128382.5
314,202,8,128392
316,206,4,128430.5
317,207,4,128428
318,211,8,128603.75
320,216,4,117098.5
321,219,4,117092
322,223,8,117075.75
322,228,4,116380
322,235,4,116323.75
323,239,8,116304
323,247,4,116112
323,251,4,116064
325,252,4,116041.25
326,256,4,146110.5
329,261,4,146130.5
330,265,4,145959.75
333,267,4,145950.5
333,272,4,145915.75
334,276,4,145902.5
335,280,4,145685.25
337,281,4,145602.5
339,281,4,145612
341,284,3.90000000002328,145635.75
343,285,4,145638.5
344,285,4,145433.25
346,284,4,145436
347,284,4,145439.75
349,282,4,145463.75
351,282,4,145467.75
353,281,4,146754.5
355,279,4,146736
345,270,4,146327.75
353,274,4,146695.75
355,271,4,146682.5
355,268,4,146677.25
355,268,8,146677.25
354,270,4,146680
357,270,4,146631.75
357,272,8,146707.75
350,268,4,146350.5
353,271,4,146684
351,272,8,145493.25
355,276,4,146741.25
354,279,4,146737.25
353,282,8,146765.25
348,281,4,145459.75
351,288,4,145407.75
350,288,8,145406.5
349,293,4,145352
349,295,4,145358.5
345,294,8,145367.75
346,296,4,145284
337,294,4,145213.25
329,293,4,145106.5
336,296,4,145216
319,293,4,133478.5
320,295,4,145045.25
331,298,8,144931.75
313,295,4,133502.5
326,300,4,144966.5
311,292,4,133423.75
313,293,4,133496
318,296,4,133524
311,296,4,133589.25
313,296,4,133505.25
321,299,4,144996
315,299,4,133514.5
317,299,4,133532
315,296,8,133519.75
316,295,4,133487.75
314,292,4,133494.5
313,297,8,133506.5
314,299,4,133513.25
309,302,4,133575.75
308,302,4,133574.5
307,303,4,133626.5
309,307,4,133684
309,301,4,133576
311,305,8,133694.5
313,311,4,133758.5
307,311,4,133658.5
314,317,8,133815.75
308,316,4,133834.5
306,315,4,133857.25
307,313,8,133860
317,316,4,133795.75
319,317,4,133798.5
309,313,4,133848
310,314,4,133842.5
307,314,4,133859.75
313,314,3.90000000002328,133767.75
308,312,3.90000000002328,133850.5
311,313,4,133844
308,308,3.90000000002328,133664
308,309,3.89999999990687,133667.75
319,311,4,133738.5
1070,384,280.600000000093,1131774.5
1067,388,4,1131743.75
1068,392,4,1131706.5
1066,396,4,1131678.5
1065,400,4,1132393.25
1064,400,4,1132394.5
1064,399,4,1131669.25
1065,398,4,1131671.75
1093,357,4,1126024
1166,299,4,1173009.25
1080,353,4,1127401.25
1111,303,4,1121770.5
1173,288,7.89999999990687,1173267.75
1073,406,8,1132055.75
1100,340,4,1122762.5
1080,399,4,1131967.75
1129,308,4,1121139.75
1078,411,4,1132241.25
1084,404,4,1132128
1065,408,4,1132331.75
1068,404,4,1132362.5
1069,407,4,1132356
1630,773,335.800000000047,1808717.25
1630,775,8,1808707.75
1633,781,4,1808120
1630,774,4,1808706.5
1626,782,8,1808658.5
1625,784,4,1808579.75
1623,785,4,1808572
1621,785,8,1808562.5
1619,782,4,1808883.75
1620,780,4,1808864
1618,780,8,1808886.5
1619,764,4,1599071.75
1620,771,4,1808799.75
1621,774,8,1808775.75
1616,773,4,1808817.25
1622,756,4,1599012
1615,770,4,1808979.75
1620,762,4,1599094.5
1619,762,4,1599049.25
1620,760,4,1599098.5
1616,766,4,1599060
1615,764,4,1598895.75
1618,764,4,1599070.5
1616,766,4,1599060
1612,767,4,1598885.25
1612,766,4,1598884
1608,767,4,1598869.25
1612,765,4,1598883.75
1616,757,4,1599035.75
1613,767,4,1598886.5
1617,764,4,1599057.25
1618,760,4,1599044
1616,761,4,1599041.25
1616,760,4,1599040
1619,760,4,1599045.25
1617,759,8,1599038.5
1618,756,4,1599030.5
1619,763,4,1599050.5
1617,765,8,1599058.5
1614,766,4,1598888
1615,768,4,1808981.25
1612,765,8,1598883.75
1612,766,4,1598884
1613,768,4,1808985.25
1612,767,8,1598885.25
1611,768,4,1808997.25
1613,763,4,1598900
1619,762,8,1599049.25
1618,760,4,1599044
1618,763,4,1599051.75
1622,754,8,1599000
1626,756,4,1599196
1628,750,4,1599238.5
1639,750,12,1599681.25
1632,753,4,1599747.75
1635,750,4,1599737.25
1640,753,4,1599977.25
1643,751,4,1599664
1642,753,4,1599981.25
1645,754,4,1599991.75
