x,y,t,h
983,573,4,783590.5
981,573,4,783586.5
981,574,8,783597.25
980,577,4,778553.25
978,576,4,778500
977,579,8,778508
978,582,4,778520
979,582,4,778523.75
979,584,8,778725.25
981,584,4,778713.25
986,583,4,778609.25
986,583,8,778609.25
985,582,4,778621.25
982,581,4,778541.25
982,579,4,778547.75
982,582,4,778536
983,582,4,778539.75
983,580,4,778543.75
983,581,4,778540
983,579,4,778544
981,579,3.90000000037253,778548
981,581,4,778530.5
981,581,4,778530.5
982,581,4,778541.25
981,580,4,778529.25
982,581,4,778541.25
985,580,4,778617.25
987,580,4,778613.25
987,580,4,778613.25
988,578,4,778590.5
987,580,4,778613.25
988,578,4,778590.5
989,577,4,778578.5
988,576,8,778576
987,574,3.90000000037253,783377.25
989,574,4,783373.25
989,573,8,783368
988,572,4,783370.5
989,571,4,783414.5
988,571,8,783413.25
987,569,4,783406.5
990,567,4,783427.75
989,567,8,783428
988,565,4,783433.25
808,672,79.9000000003725,746090.5
807,674,4,746131.75
804,676,4,746122.5
800,678,4,746174.5
804,680,4,746192
798,682,4,747442.5
796,686,4,747428
796,687,4,747429.25
801,689,3.90000000037253,746242.5
800,691,4,746255.75
806,692,8,746286.5
807,693,4,746284
811,692,4,746357.25
810,693,8,746359.75
812,693,4,746337.25
812,692,4,746336
810,690,8,746312
809,689,4,746306.5
804,689,4,746297.25
798,691,4,746577.25
795,693,8,746614.5
792,696,4,746538.5
788,700,3.79999999888241,746720
788,705,7.80000000074506,744209.25
789,707,3.79999999888241,744220
791,710,3.90000000037253,744233.25
792,713,3.90000000037253,744321.25
794,715,3.80000000074506,744331.75
797,715,3.89999999850988,744372
806,714,3.90000000037253,744658.5
807,710,3.90000000037253,744491.75
812,706,3.80000000074506,744542.5
813,705,3.89999999850988,744530.5
816,695,3.90000000037253,745621.25
817,690,3.80000000074506,745639.75
818,690,3.90000000037253,745634.5
818,688,3.89999999850988,745644
818,685,3.90000000037253,745975.75
820,683,3.80000000074506,745951.75
820,678,3.90000000037253,745862.5
819,678,3.89999999850988,745913.25
817,679,3.80000000074506,745916
815,679,3.90000000037253,746048
814,679,3.90000000037253,746051.75
814,682,3.89999999850988,746040
812,690,7.70000000111759,746334.5
810,693,3.90000000037253,746359.75
810,695,3.89999999850988,746353.25
810,696,7.70000000111759,746382.5
809,699,3.90000000037253,746374.5
809,699,3.79999999888241,746374.5
812,699,7.80000000074506,746399.75
812,701,3.90000000037253,746401.25
975,992,85.1999999992549,697429.25
969,996,3.90000000037253,697465.25
968,997,4,697467.75
966,1000,4,697558.5
963,1002,4,697571.75
962,1003,4,697569.25
962,1002,4,697570.5
963,1002,4,697571.75
963,1002,4,697571.75
963,1000,4,697573.25
963,1000,4,697573.25
963,1000,8,697573.25
966,999,4,697385.25
968,997,3.90000000037253,697467.75
969,995,8,697414.5
971,993,4,697420
974,992,4,697428
976,991,8,697087.75
979,991,4,697082.5
982,990,4,697026.5
984,990,8,697020
986,990,4,697010.5
987,988,3.89999999850988,697013.25
986,985,8,696973.25
986,986,4,696968
985,985,4,696962.5
985,984,4,696961.25
983,984,4,697045.25
981,983,4,696870.5
979,980,4,696863.75
977,980,4,696849.25
977,977,4,696834.5
977,976,4,696835.75
977,976,4,696835.75
978,978,3.90000000037253,696840
980,978,4,696886.5
981,981,4,696866.5
982,985,4,697047.75
982,987,4,697041.25
983,989,4,697038.5
984,992,4,698304
986,994,4,698312
1103,953,51.9000000003725,2088764
1107,952,4,2088677.25
1106,950,4,2088472
1108,948,8,2088480
1110,945,4,2088509.25
1108,942,4,2088390.5
1112,942,8,2088380
1113,944,4,2088513.25
1115,949,4,2088564
1118,954,8,2088600
1117,959,4,2088620
1117,961,4,2083826.5
1118,958,8,2088616
1118,958,4,2088616
1117,960,4,2083825.25
1116,964,4,2083786.5
1118,967,4,2083777.25
1114,966,4,2083794.5
1111,968,4,2083711.75
1110,967,4,2083627.75
1109,967,4,2083628
1110,965,4,2083623.75
1111,965,4,2083622.5
1112,966,4,2083798.5
1112,969,4,2083713.25
1114,970,3.90000000037253,2083720
1115,968,4,2083717.25
1115,967,4,2083792
1394,870,64,1868594.5
1397,869,4,1868578.5
1396,865,4,1868561.25
1397,864,4,1868563.75
1399,864,8,1868565.25
1401,869,4,1868760
1401,873,4,1868674.5
1399,877,8,1868652
1395,884,4,1867957.25
1393,883,3.90000000037253,1867950.5
1389,886,4,1868263.75
1386,887,3.89999999850988,1868249.25
1385,889,3.90000000037253,1868072
1382,891,4,1868153.25
1383,892,3.90000000037253,1868101.25
1384,889,3.90000000037253,1868075.75
1385,887,4,1868246.5
1381,884,3.90000000037253,1868169.25
1387,880,3.89999999850988,1868229.25
1391,874,4,1868307.75
1393,872,3.90000000037253,1868611.75
1396,869,3.90000000037253,1868577.25
1398,868,4,1868580
1402,865,3.90000000037253,1868781.25
1404,862,3.90000000037253,1868806.5
1404,861,4,1868809.25
1405,860,3.89999999850988,1868811.75
1406,858,3.90000000037253,1868818.5
1408,857,4,1889219.75
1405,855,7.80000000074506,1869030.5
1405,855,4,1869030.5
1406,856,3.90000000037253,1868822.5
1407,857,7.89999999850988,1868820
1409,856,3.90000000037253,1889217.25
1410,856,4,1889230.5
1408,863,7.80000000074506,1889279.75
1408,865,4,1889281.25
1527,880,43.1999999992549,1894933.25
1526,881,4,1894935.75
1524,880,3.90000000037253,1894928
1525,880,3.90000000037253,1894931.75
1523,878,4,1895249.25
1523,875,3.90000000037253,1895264
1526,873,3.89999999850988,1895293.25
1526,873,4,1895293.25
1523,871,3.90000000037253,1895312
1522,869,3.90000000037253,1895325.25
1519,865,4,1894486.5
1517,862,3.90000000037253,1895687.75
1515,858,3.90000000037253,1895715.75
1514,858,4,1895714.5
1513,854,3.89999999850988,1895895.75
1513,852,4,1895889.25
1517,851,4,1895924
1524,850,4,1895580
1531,848,4,1895525.25
1543,847,4,1814720
1548,845,4,1814689.25
1558,843,4,1815417.25
1571,843,8,1815626.5
1575,843,4,1815664
1578,843,4,1815691.75
1571,842,8,1815625.25
1571,842,4,1815625.25
1570,842,3.90000000037253,1815624
1567,841,8,1815316
1558,841,4,1815421.25
1561,841,4,1815336
1561,843,8,1815342.5
1560,847,4,1815359.75
1555,848,4,1815055.75
1552,849,8,1815043.75
1551,851,4,1815034.5
1551,855,4,1814976
1554,858,4,1815112
1553,860,4,1815121.25
1533,244,75.9000000003725,1245409.25
1533,243,4,1245428
1536,243,4,1332485.25
1538,238,8,1332472
1541,234,3.90000000037253,1332445.25
1543,232,4,1332437.25
1543,228,8,1332271.75
1543,227,4,1332272
1543,226,4,1332273.25
1542,226,8,1332274.5
1543,227,4,1332272
1542,229,4,1332269.25
1541,229,8,1332258.5
1541,228,4,1332257.25
1541,228,4,1332257.25
1540,228,8,1332256
1541,229,4,1332258.5
1542,228,4,1332270.5
1544,226,4,1332292
1546,224,4,1332302.5
1547,223,4,1331984
1548,221,4,1331979.75
1549,220,4,1331977.25
1550,218,4,1332024
1551,217,4,1332028
1551,216,4,1332031.75
1552,217,4,1331947.75
1553,218,4,1331949.25
1552,220,4,1331952
1551,222,4,1331971.75
1551,225,4,1332310.5
1552,228,4,1333146.5
1552,230,4,1333142.5
1551,231,4,1332330.5
1548,233,4,1332369.25
1546,234,4,1332360
1541,234,4,1332445.25
1539,235,8,1332448
1536,236,4,1332464
1532,236,4,1245450.5
1530,236,8,1245468
1529,236,4,1245467.75
1525,234,4,1245661.25
1524,233,8,1245649.25
1525,234,4,1245661.25
1521,236,4,1245689.25
1522,238,8,1245682.5
1522,240,4,1245356
1521,243,4,1245348
1520,247,8,1245333.25
1520,249,4,1245289.25
1519,254,4,1246121.25
1517,255,8,1246124
1516,258,4,1244918.5
1514,260,4,1244894.5
1512,260,8,1244880
1512,261,4,1244883.75
1510,262,4,1244802.5
1509,264,8,1244785.25
1511,264,4,1244799.75
1511,267,4,1244794.5
1512,268,4,1244720
665,189,84,929464
662,187,4,929489.25
661,187,4,929502.5
662,179,4,929331.75
660,177,4,929337.25
659,170,4,929251.75
658,169,4,929255.75
660,163,8.09999999962747,929077.25
663,158,4,927811.75
665,155,4,927790.5
669,151,4,927974.5
670,150,4,927976
678,147,4,927539.75
683,146,4,927563.75
686,147,4,927579.75
691,148,4,926879.75
697,149,4,926930.5
701,149,4,926946.5
703,154,4,926739.75
706,159,4,924667.75
708,165,4,924705.25
711,167,4,924714.5
714,173,4,924829.25
715,178,4,925539.75
716,182,4,925510.5
717,186,4,925495.75
718,189,4,925447.75
717,192,4,920315.75
716,196,4,920288
716,197,8,920291.75
603,948,66.9000000003725,619637.25
597,947,3.90000000037253,619678.5
594,943,7.89999999850988,620377.25
591,941,3.90000000037253,620046.5
588,943,3.90000000037253,620037.25
586,945,4,619975.75
587,943,3.90000000037253,620090.5
581,940,3.90000000037253,620105.25
581,940,3.89999999850988,620105.25
577,938,4,620135.75
576,938,3.90000000037253,620134.5
575,937,3.90000000037253,608662.5
574,934,3.90000000037253,608616
571,933,4,608628
571,932,3.90000000037253,608629.25
568,931,3.89999999850988,608581.25
568,929,3.90000000037253,608579.75
564,929,4,608569.25
564,929,3.90000000037253,608569.25
563,928,3.90000000037253,608517.25
565,928,3.90000000037253,608571.75
563,925,4,607990.5
560,924,3.89999999850988,607984
562,924,3.90000000037253,607988
563,921,7.90000000037253,607972
564,918,3.90000000037253,607780
566,915,3.90000000037253,607795.75
566,915,7.89999999850988,607795.75
568,913,3.90000000037253,607811.75
570,911,3.90000000037253,607665.25
569,912,7.90000000037253,607809.25
569,911,3.90000000037253,607678.5
570,911,3.89999999850988,607665.25
572,910,7.90000000037253,607662.5
573,907,3.90000000037253,607644
573,907,3.90000000037253,607644
577,909,7.90000000037253,621144
578,910,3.89999999850988,621138.5
581,909,3.90000000037253,621128
582,909,8,621127.75
584,909,4,621105.25
588,908,4,621066.5
592,908,4,621392
596,908,4,621408
598,910,4,621416
601,910,4,621463.75
604,913,4,620635.75
603,913,4,620644
605,914,4,620637.25
604,918,4,620614.5
606,921,4,620605.25
606,927,4,620545.25
604,932,4,620490.5
604,935,4,620495.75
603,938,4,620425.25
602,941,4,620445.25
601,945,4.09999999962747,619624
600,950,4,619646.5
601,953,4,619560
601,956,4,619547.75
603,958,4,619537.25
603,960,8,614735.75
605,962,4,614749.25
606,963,4,614747.75
606,965,8,614759.75
606,966,4,614760
607,965,4,614758.5
606,965,8,614759.75
605,963,4,614748
606,961,4,614743.75
606,956,8,619526.5
604,952,4,619568
1010,937,48,700877.25
1008,933,4,700849.25
1008,935,4,700863.75
1013,932,4,700811.75
1014,931,4,700817.25
1016,928,4,700778.5
1017,926,4,704151.75
1017,925,4,704146.5
1016,926,4,704148
1015,926,4,704107.75
1016,925,4,704147.75
1016,927,4,704149.25
1018,928,4,700774.5
1019,928,4,700773.25
1018,929,4,700775.75
1019,930,4,700771.75
1019,930,4,700771.75
1020,933,8,700745.25
1022,934,4,700738.5
1025,936,4,2092099.75
1026,936,8,2092100
1027,938,4,2092105.25
1028,940,4,2092128
1029,940,8,2092129.25
1029,942,4,2092135.75
1029,944,4,2092953.25
1031,946,7.90000000037253,2092947.75
1032,947,4,2092911.75
1033,948,4,2092915.75
1033,948,8,2092915.75
1033,948,4,2092915.75
1033,950,4,2092925.25
1035,950,8,2092921.25
1034,950,4,2092920
1035,951,4,2092922.5
1036,950,8,2092870.5
1037,950,4,2092871.75
1036,949,4,2092873.25
1037,948,8,2092875.75
1037,947,4,2092894.5
1037,946,4,2092893.25
1037,945,8,2092888
1038,945,4,2092887.75
1037,943,4,2092198.5
1037,941,8,2092194.5
1036,939,4,2092213.25
1036,939,4,2092213.25
1037,938,8,2092215.75
1037,938,4,2092215.75
1037,937,4,2092216
1037,938,8,2092215.75
1036,938,4,2092214.5
1035,938,4,2092169.25
1035,938,7.90000000037253,2092169.25
1034,938,4,2092168
1034,938,4,2092168
1034,939,8,2092171.75
1033,939,4,2092172
1033,939,3.90000000037253,2092172
1031,938,7.90000000037253,2092145.25
1030,937,3.89999999850988,2092157.25
1029,937,3.90000000037253,2092152
1027,937,7.90000000037253,2092102.5
1026,936,4,2092100
1023,936,3.90000000037253,700735.75
1023,937,7.90000000037253,700732
1022,936,3.89999999850988,700734.5
1020,935,3.90000000037253,700741.25
1019,935,4,700794.5
1017,934,3.90000000037253,700797.25
1017,935,3.90000000037253,700796
1016,936,4,700714.5
1016,936,3.90000000037253,700714.5
1015,935,4,700800
1015,935,3.89999999850988,700800
1015,935,4,700800
1015,934,3.90000000037253,700801.25
1014,936,4,700884
1013,936,3.90000000037253,700883.75
1013,937,3.90000000037253,700882.5
1011,936,4,700879.75
1011,933,3.90000000037253,700854.5
1008,935,4,700863.75
1009,933,3.89999999850988,700850.5
1006,934,7.90000000037253,700994.5
1007,931,4,701008
1005,930,3.90000000037253,701021.25
1003,931,7.90000000037253,701024
923,866,67.0999999996275,710625.25
923,863,3.90000000037253,710672
925,863,4,710670.5
926,863,3.90000000037253,710657.25
929,863,4,712022.5
931,863,3.89999999850988,712026.5
932,866,3.90000000037253,709276
935,869,4,709262.5
937,871,3.90000000037253,709244
940,875,3.90000000037253,709173.25
943,878,3.90000000037253,709123.75
945,880,4,708779.75
944,883,3.89999999850988,708773.25
945,886,3.90000000037253,708759.75
945,887,4,708756
946,888,3.90000000037253,708716
945,889,3.90000000037253,708712
946,891,3.90000000037253,708707.75
946,890,4,708706.5
947,890,3.89999999850988,708705.25
948,888,3.90000000037253,708720
947,890,7.90000000037253,708705.25
949,889,3.90000000037253,708722.5
949,890,3.90000000037253,708727.75
950,890,7.89999999850988,708728
