x,y,t,h
934,513,19.6000000000058,771095.75
933,512,4,771091.75
933,517,3.89999999999418,771106.5
934,515,3.90000000002328,771099.75
934,510,4,791490.5
932,506,3.89999999999418,791516
933,501,3.89999999999418,791330.5
934,502,4,791336
935,502,3.89999999999418,791339.75
934,503,3.89999999999418,791337.25
934,501,4,791341.25
934,499,3.90000000002328,791347.75
935,496,3.89999999999418,791359.75
935,493,4,791270.5
934,490,3.89999999999418,791256
937,489,3.89999999999418,791080
937,491,4,791076
935,494,3.89999999999418,791273.25
935,495,3.90000000002328,791274.5
935,495,3.89999999999418,791274.5
934,495,4,791275.75
936,493,3.89999999999418,791065.25
935,493,7.89999999999418,791270.5
933,495,3.89999999999418,791276
934,495,3.90000000002328,791275.75
938,497,7.89999999999418,791373.25
938,496,3.89999999999418,791374.5
940,494,4,791052
939,493,7.79999999998836,791070.5
938,492,4,791068
940,489,3.90000000002328,791091.75
942,488,7.89999999999418,791102.5
941,487,3.89999999999418,791108
941,487,3.89999999999418,791108
943,484,7.89999999999418,791119.75
944,482,3.90000000002328,790956
944,480,4,790954.5
942,482,7.79999999998836,791122.5
944,479,4,794197.25
945,477,3.89999999999418,794194.5
947,477,3.89999999999418,794204
949,478,4,794215.75
948,475,3.90000000002328,794229.25
949,475,3.89999999999418,794228
951,476,4,794223.75
952,478,3.89999999999418,794260
952,480,4,790890.5
952,481,4,790891.75
952,481,4,790891.75
656,589,47.8999999999942,555515.75
660,597,4,555147.75
667,598,4,555227.75
664,601,8,555051.75
664,606,4,555070.5
664,611,4,556357.25
657,617,8,556520
657,624,4,556547.75
661,633,4,556760
661,630,8,556583.75
662,630,4,556584
661,632,4,556761.25
661,638,7.89999999999418,556743.75
657,641,4,557314.5
654,646,4,557250.5
652,648,4,557242.5
647,650,4,557169.25
646,651,4,557171.75
642,650,4,557128
639,650,4,578875.75
635,650,4,578849.25
632,651,4,578853.25
628,652,4,579040
625,652,4,579065.25
624,653,4,579067.75
624,651,4,579013.25
623,650,4,579131.75
625,649,4,579010.5
627,647,4,579002.5
629,647,4,578948
630,645,4,578957.25
632,645,4,578929.25
635,644,4,578933.25
637,643,4,578910.5
640,642,3.90000000002328,557060
641,641,4,557058.5
641,640,4,557057.25
641,640,4,557057.25
642,640,8,557070.5
643,641,4,557068
643,642,4,557067.75
644,642,8,557086.5
645,641,4,557074.5
645,641,4,557074.5
645,640,8,557075.75
646,639,4,557035.75
648,638,4,556822.5
651,640,8,557295.75
652,642,4,557300
