x,y,t,h
977,538,8,784583.75
976,540,4,784634.5
974,542,4,784642.5
971,544,8,784069.25
973,547,4,784116
969,548,4,784081.25
970,547,8,784075.75
972,549,4,784099.75
973,549,4,784098.5
973,553,7.89999999999418,783896
974,555,4,783889.25
972,560,4,783866.5
973,560,8,783867.75
974,557,4,783885.25
974,556,4,783884
974,555,4,783889.25
975,554,4,783891.75
974,557,4,783885.25
974,555,4,783889.25
971,563,4,783818.5
969,560,4,783811.75
967,555,4,783994.5
968,553,4,783915.75
971,550,4,784091.75
966,552,3.89999999999418,783998.5
965,551,4,784014.5
964,551,4,784015.75
960,552,4,783978.5
958,553,4,772503.75
956,551,4,772463.75
955,553,4,772492
957,551,4,772460
959,551,4,772458.5
955,552,4,772495.75
956,552,8,772496
958,550,4,772456
960,551,4,784021.25
957,558,8,772525.25
957,557,4,772514.5
1028,624,47.9000000000233,2015034.5
1028,637,4,2015177.25
1029,651,8,2015348
1030,665,4,2016215.75
1030,663,4,2016131.75
1034,661,4,2016119.75
1033,666,4,2016039.75
1032,662,4,2016126.5
1030,667,4,2016219.75
1029,669,4,2016226.5
1027,675,4,2016266.5
1026,675,4,2016267.75
1026,679,4,2016281.25
1027,671,4,2016240
1027,664,4,2016207.75
1029,655,4,2015334.5
1029,647,4,2015276
1028,652,4,2015328
1030,645,4,2015271.75
1030,649,4,2015357.25
1032,650,4,2015374.5
1032,653,4,2015379.75
1033,651,4,2015372
1033,654,4,2015383.75
1035,649,8,2015366.5
1041,643,4,2015500
1039,646,4,2015427.75
1040,650,8,2015724
1041,653,4,2015730.5
1041,659,4.09999999997672,2015756
1042,648,8,2015718.5
1041,650,4,2015725.25
1042,654,4,2015736
1044,658,8,2015798.5
1045,653,4,2015688
1046,650,4,2015698.5
1043,651,8,2015712
1044,653,4,2015689.25
1042,655,4,2015739.75
1041,656,8,2015747.75
1042,655,4,2015739.75
1041,658,4,2015757.25
1041,661,8,2015762.5
1041,661,4,2015762.5
1040,658,4,2015758.5
1039,660,4,2016079.75
1039,660,4,2016079.75
1039,664,4,2016063.75
1039,666,4,2016059.75
1041,670,4,2015997.25
1042,670,4,2015992
1041,674,3.90000000002328,2017191.75
1040,675,4,2017189.25
1039,678,3.89999999999418,2016361.25
1039,681,3.89999999999418,2016406.5
1038,685,3.89999999999418,2016423.75
1037,687,4,2016428
1035,690,3.89999999999418,2016737.25
1033,693,3.90000000002328,2016728
1033,693,4,2016728
1032,694,3.89999999999418,2016726.5
1032,697,3.89999999999418,2016641.25
1032,697,3.89999999999418,2016641.25
1032,698,4,2016654.5
1032,702,3.89999999999418,2016660
1032,702,7.90000000002328,2016660
1032,704,3.89999999999418,2030186.5
886,557,58.8999999999942,768839.75
882,556,3.89999999999418,768860
879,560,3.89999999999418,768511.75
880,556,3.90000000002328,768858.5
877,554,4,768157.25
874,554,3.89999999999418,768136
873,553,3.89999999999418,768130.5
870,555,3.89999999999418,768209.25
870,552,3.89999999999418,768214.5
870,554,4,768210.5
868,558,3.90000000002328,768198.5
867,558,3.89999999999418,768249.25
867,562,3.89999999999418,768267.75
869,559,4,768196
869,565,3.89999999999418,768290.5
868,565,3.89999999999418,768289.25
869,569,3.90000000002328,768376
869,569,3.89999999999418,768376
870,577,7.89999999999418,755351.75
869,581,3.89999999999418,755336
870,588,3.89999999999418,755428
871,587,7.90000000002328,755418.5
872,592,3.89999999999418,755520
871,599,3.89999999999418,755498.5
872,597,8,755579.75
871,601,4,755668
871,603,4,755664
872,603,8,755589.25
872,607,4,755647.75
872,604,4,755642.5
872,605,8,755643.75
873,601,4,755586.5
998,571,39.8999999999942,783313.25
998,571,4,783313.25
1003,576,4,782021.25
1000,575,4,783295.75
1000,581,4,782035.75
1002,599,4,781785.25
1002,597,4,781789.25
1003,602,4,781603.75
1001,609,4,780354.5
1001,604,4,781619.75
1001,613,4,780408
998,614,4,780328
1001,613,4,780408
997,613,4,780322.5
996,617,4,780507.75
997,613,8,780322.5
996,603,4,781685.25
997,599,4,781710.5
997,596,8,781705.25
996,589,4,781899.75
994,584,4,781932
996,573,8,783305.25
996,573,3.89999999999418,783305.25
995,566,4,783131.75
994,564,8,783134.5
994,565,4,783133.25
994,566,4,783128
992,570,8,783340
992,587,4,781925.25
988,595,4,778847.75
987,602,8.10000000000582,778891.75
989,604,4,778915.75
988,616,4,780058.5
988,614,4,780260
985,621,4,780082.5
988,612,4,780256
986,614,4,780248
986,612,4,780254.5
987,611,4,780234.5
988,597,4,778849.25
991,593,4,778838.5
993,590,4,781911.75
994,600,4,781676
995,607,4,781648
993,603,4,781668
995,610,4,780297.25
992,609,4,780289.25
993,599,4,781716
994,610,4,780296
994,605,4.10000000000582,781661.25
992,613,4,780307.75
988,618,4,780060
985,624,8,780011.75
985,623,4,780092
984,624,4,780010.5
988,621,8,780041.25
988,613,4,780259.75
992,603,4,781669.25
989,603,8,778908
989,594,4,778845.25
990,593,4,778839.75
990,599,8,778859.75
995,599,4,781712
997,600,4.10000000000582,781681.25
998,597,8,781703.75
999,598,4,781699.75
998,603,4,781689.25
1002,600,4,781606.5
1000,600,4,781610.5
1003,603,4,781600
1001,604,4,781619.75
1001,602,4,781613.25
1000,602,4,781612
999,600,4,781695.75
997,595,4,781750.5
997,589,4,781896
996,585,4,781939.75
997,586,4,781943.75
994,577,4,781997.25
552,501,60.1000000000058,873339.75
548,498,8,873270.5
546,504,4,873446.5
545,506,4,873453.25
546,506,8,873442.5
544,507,4,873455.75
542,514,4,525298.5
538,505,8,873517.25
539,511,4,873488
537,513,4,525250.5
539,503,8,873594.5
539,505,4,873518.5
539,506,4,873505.25
543,506,8,873531.75
544,502,4,873236
542,500,4,873548
543,494,4,874411.75
547,500,4,873247.75
550,505,4,873431.75
549,502,4,873255.75
549,498,8,873271.75
548,506,4,873436
