x,y,t,h
928,600,3.89999999999418,777578.5
929,601,4,777576
930,601,3.90000000000873,777581.25
929,602,3.89999999999418,777575.75
932,603,4,777589.25
934,604,3.89999999999418,777542.5
934,604,4,777542.5
935,603,3.90000000000873,777594.5
932,603,3.89999999999418,777589.25
931,601,4,777582.5
928,599,3.90000000000873,777621.25
927,599,3.89999999999418,774762.5
926,597,4,774759.75
924,596,3.89999999999418,774752
923,595,3.90000000000873,774730.5
921,595,4,774726.5
920,595,3.89999999999418,774725.25
919,595,3.90000000000873,774704
919,595,7.89999999999418,774704
920,594,3.89999999999418,774724
920,594,4,774724
921,593,7.90000000000873,774722.5
922,592,3.89999999999418,774734.5
922,592,3.90000000000873,774734.5
921,592,7.89999999999418,774721.25
922,593,3.89999999999418,774733.25
922,593,4,774733.25
923,593,7.80000000000291,774732
924,594,4,774750.5
923,595,3.90000000000873,774730.5
923,596,7.89999999999418,774773.25
923,596,3.89999999999418,774773.25
922,599,3.90000000000873,774769.25
922,598,7.89999999999418,774770.5
923,598,3.90000000000873,774771.75
923,597,4,774772
923,597,3.89999999999418,774772
923,597,4,774772
923,596,3.89999999999418,774773.25
922,596,3.90000000000873,774774.5
922,593,4,774733.25
923,592,3.89999999999418,774735.75
923,591,3.90000000000873,774576
923,590,4,774579.75
922,589,3.89999999999418,774583.75
923,590,3.89999999999418,774579.75
923,591,4,774576
925,588,4,774563.75
927,587,4,774554.5
926,586,3.90000000000873,774552
924,587,4,774559.75
920,587,4,774533.25
917,588,4,774603.75
912,586,4,774636
907,578,4,774369.25
906,569,8,774029.25
904,564,4,774010.5
900,556,4,773856
898,553,7.89999999999418,773837.25
894,549,4,769005.25
893,540,4,769033.25
892,544,8,769018.5
892,545,4,769017.25
893,541,4,769032
895,538,8,769083.75
898,540,4,770398.5
900,540,4,770400
902,539,7.90000000000873,770419.75
904,542,4,770452
905,541,4,770450.5
905,543,4,770454.5
905,545,4,773736
905,545,4,773736
903,545,4,773780
901,545,4,773784
899,545,4,773796
900,543,4,770405.25
898,541,4,770397.25
894,540,3.89999999999418,769030.5
893,538,4,769079.75
891,536,4,769071.75
892,532,4,769098.5
891,529,4,769124
891,525,4,769948
893,521,4,769976
893,518,4,769997.25
894,516,4,769990.5
894,515,4,770041.25
894,512,4,770046.5
895,509,7.89999999999418,846502.5
896,511,4,791893.25
898,510,4,791890.5
898,514,8,770056
899,518,4,770075.75
900,521,4,770267.75
902,523,8,770257.25
903,525,4,770254.5
905,527,4,770238.5
905,528,8,770539.75
908,528,4,770544
909,529,4,770546.5
911,523,8,770202.5
911,522,4,770201.25
369,318,56,143447.75
369,312,4,143467.75
369,303,4,143870.5
369,301,4,143864
369,296,4,143809.25
371,291,4,143776
370,288,4,143782.5
369,285,4,147026.5
372,286,4,147044
375,284,4,147055.75
376,284,4,147088
379,284,8,147103.75
382,286,3.90000000000873,147112
387,286,4,148467.75
390,287,8,148459.75
393,287,4,148244
396,288,4,148560
399,288,8,148565.25
405,287,4,148164
408,283,4,148101.25
407,278,8,148011.75
410,278,4,148082.5
409,275,4,148038.5
409,273,8,148034.5
408,271,4,147903.75
408,270,4,147900
406,268,8,147916
1558,150,120,1327656
1558,146,8,1327640
1557,140,4,1327945.25
1559,136,4,1327999.75
1559,136,8,1327999.75
1559,133,4,1328004
1560,129,4,1328065.25
1561,128,8,1328067.75
1564,123,4,1326751.75
1564,123,4,1326751.75
1568,122,4,1323366.5
1573,118,4,1323405.25
1577,114,4,1323469.25
1580,112,4,1323514.5
1584,110,4,1323860
1585,107,4,1323852
1587,104,4,1323845.25
1589,103,4,1323820
1590,101,4,1323815.75
1590,101,4,1323815.75
1590,100,4,1323812
1588,100,4,1323808
1585,100,4,1323833.25
1582,101,4,1323757.25
1581,102,4,1323751.75
1581,103,4,1323750.5
1581,102,4,1323751.75
1580,101,4,1323747.75
1580,100,4,1323744
