x,y,t,h
1048,499,4,1136357.25
1049,498,3.90000000037253,1136359.75
1050,492,8,1136436
1051,492,4,1136437.25
1050,492,4,1136436
1050,493,8,1136439.75
1050,492,4,1136436
1050,491,4,1136417.25
1050,490,8,1136418.5
1050,489,3.89999999990687,1136423.75
1050,490,4,1136418.5
1048,496,8,1136362.5
1047,497,4,1136150.5
1045,501,4,1136162.5
1043,503,8,1136176
1044,503,4,1136175.75
1044,500,4,1136160
1044,501,3.89999999990687,1136161.25
1043,500,4,1136181.25
1043,501,4,1136180
1042,502,4,1136178.5
1042,502,4,1136178.5
1042,502,4,1136178.5
1041,504,4,1136195.75
1042,506,4,1136200
1042,506,4,1136200
1040,506,3.89999999990687,1136206.5
1039,510,3.89999999990687,1136043.75
1039,510,4,1136043.75
1039,511,3.90000000037253,1136042.5
1038,509,3.89999999990687,1136045.25
1038,510,3.89999999990687,1136040
1038,512,4,2009686.5
1036,513,7.79999999981374,2009691.75
1037,515,4,2009694.5
1037,514,3.90000000037253,2009693.25
1038,512,7.79999999981374,2009686.5
1041,510,4,1136215.75
1040,507,3.89999999990687,1136207.75
1040,505,7.89999999990687,1136193.25
1040,503,3.90000000037253,1136191.75
1039,504,3.89999999990687,1136063.75
1039,501,3.89999999990687,1136068
1038,500,7.89999999990687,1136070.5
1039,498,3.89999999990687,1136123.75
1039,495,4,1135786.5
1038,494,7.8000000002794,1135784
1036,492,3.89999999990687,1135776
1035,492,4,1135797.25
1035,493,7.79999999981374,1135796
1034,496,4,1136108
1032,501,3.90000000037253,1136089.25
1033,505,3.89999999990687,1136002.5
1033,505,4,1136002.5
1035,505,3.89999999990687,1136006.5
1036,505,3.89999999990687,1136057.25
1036,506,4,1136054.5
1036,506,3.89999999990687,1136054.5
1038,505,3.90000000037253,1136061.25
1038,505,4,1136061.25
1037,502,3.89999999990687,1136077.25
1038,502,4,1136066.5
1037,501,3.89999999990687,1136072
1037,499,3.89999999990687,1136118.5
1037,497,4,1136114.5
1037,496,3.89999999990687,1136113.25
1038,496,3.90000000037253,1136126.5
1040,494,7.89999999990687,1136470.5
1041,492,3.89999999990687,1136475.75
1042,492,4,1136476
1040,490,7.89999999990687,1136486.5
1041,490,3.89999999990687,1136487.75
1041,489,3.90000000037253,1136488
1042,487,7.89999999990687,1136531.75
1042,486,3.89999999990687,1136530.5
1042,485,4,1136541.25
1042,484,7.79999999981374,1136540
1042,483,4,1136547.75
1042,481,3.90000000037253,1136557.25
1041,482,7.89999999990687,1136551.75
1039,484,3.89999999990687,1135717.25
1038,485,4,1135719.75
1038,483,7.79999999981374,1135707.75
1037,482,4,1135709.25
1038,481,3.90000000037253,1135703.75
1038,480,4,1135700
1038,478,3.89999999990687,1135362.5
1038,477,3.89999999990687,1135367.75
1038,477,4,1135367.75
1036,476,3.89999999990687,1135370.5
1035,478,4,1135377.25
1034,477,3.89999999990687,1135389.25
1034,480,3.90000000037253,1135694.5
1032,481,4,1135683.75
1032,482,3.89999999990687,1135684
1032,484,3.89999999990687,1135738.5
1033,483,4,1135686.5
1032,485,3.89999999990687,1135739.75
1033,485,4,1135736
1034,485,3.89999999990687,1135735.75
840,428,70.9000000003725,843290.5
841,425,3.89999999990687,843304
838,422,4,843394.5
836,420,7.79999999981374,843402.5
835,420,4,843445.25
835,421,3.89999999990687,843446.5
834,420,4,843444
832,421,3.90000000037253,843441.25
831,422,3.89999999990687,838635.75
831,423,4,838634.5
831,423,3.89999999990687,838634.5
832,424,3.89999999990687,843456
832,425,4,843459.75
835,428,4,843509.25
838,430,4,843496
838,431,4,843499.75
836,431,4,843503.75
838,431,4,843499.75
841,432,4,843585.25
842,432,4,843598.5
844,433,4,843601.25
847,434,4,843609.25
846,433,4,843607.75
845,433,4,843602.5
846,432,4,843604
843,431,4,843280
844,429,4,843275.75
844,428,4,843274.5
843,428,4,843295.75
841,428,8,843291.75
842,427,4,843299.75
841,427,4,843300
839,428,8,843493.25
838,428,4,843492
839,428,4,843493.25
838,428,8,843492
837,428,4,843491.75
836,428,4,843488
836,428,8,843488
836,426,4,843486.5
837,427,4,843484
838,426,8,843480
838,427,4,843483.75
839,427,4,843482.5
839,428,4,843493.25
838,429,4,843495.75
712,399,64.1000000000931,858645.25
710,398,4,858856
708,400,8,858938.5
707,404,4,858911.75
706,405,4,858909.25
707,404,8,858911.75
707,404,4,858911.75
709,401,4,858936
710,402,8,858930.5
710,400,4,858940
711,400,4,858943.75
713,401,8,858946.5
713,401,4,858946.5
714,399,4,858643.75
714,399,8,858643.75
714,399,4,858643.75
714,400,4,858958.5
713,401,8,858946.5
713,402,4,858951.75
712,400,4,858944
711,401,8,858942.5
710,402,4,858930.5
708,403,4,858933.25
473,174,88,105751.75
473,176,4,105667.75
467,173,4,105972
468,171,8,105951.75
465,166,4,105917.25
463,164,4,106063.75
463,162,4,106067.75
462,161,4,106071.75
464,161,4,105899.75
466,160,4,105894.5
467,160,8,105893.25
468,160,4,105882.5
468,158,3.89999999990687,103012
469,159,3.89999999990687,103014.5
468,159,4,103013.25
468,161,3.90000000037253,105883.75
469,161,3.89999999990687,105880
469,163,4,105886.5
469,165,3.89999999990687,105864
