x,y,t,h
928,589,4,777817.25
929,590,4,777815.75
927,591,8,774570.5
929,589,4,777816
931,589,4,777822.5
934,590,8,777794.5
935,590,4,777795.75
936,591,4,777791.75
936,592,8,777664
936,592,4,777664
934,592,4,777662.5
934,594,4,777656
936,594,4,777678.5
937,593,4,777666.5
937,594,4,777677.25
937,593,8,777666.5
934,593,4,777661.25
932,593,4,777651.75
933,593,4,777650.5
932,592,4,777648
934,592,4,777662.5
933,592,4,777649.25
932,592,8,777648
931,591,4,777808
932,593,4,777651.75
932,595,7.8000000002794,777653.25
930,595,4,777635.75
932,596,3.89999999990687,777610.5
931,595,7.89999999990687,777632
931,597,3.89999999990687,777630.5
932,599,3.90000000037253,777615.75
931,599,4,777616
933,599,3.89999999990687,777614.5
935,599,3.89999999990687,777600
938,599,4,777689.25
940,598,7.79999999981374,777700
968,543,35.4000000003725,784703.75
970,544,4,784068
969,547,3.89999999990687,784076
971,546,3.89999999990687,784073.25
972,541,4,784649.25
970,541,3.89999999990687,784695.75
968,543,3.89999999990687,784703.75
967,543,3.90000000037253,784704
965,546,4,784055.75
965,548,3.89999999990687,784009.25
964,550,3.89999999990687,784012
964,552,4,783984
963,550,3.89999999990687,784017.25
966,547,3.89999999990687,784057.25
965,546,4,784055.75
967,545,3.90000000037253,784060
967,544,3.89999999990687,784063.75
969,544,7.89999999990687,784067.75
968,544,3.89999999990687,784064
968,543,4,784703.75
967,543,7.8000000002794,784704
966,544,4,784062.5
966,545,3.89999999990687,784061.25
969,547,7.89999999990687,784076
968,549,3.89999999990687,784083.75
967,552,3.89999999990687,783999.75
969,554,7.90000000037253,783917.25
971,557,3.89999999990687,783926.5
971,561,4,783814.5
974,563,7.79999999981374,783859.75
977,566,4,783549.25
979,567,4,783546.5
981,570,4,783581.25
983,572,4,783589.25
983,574,4,783593.25
986,575,4,783379.75
987,576,4,778575.75
988,577,4,778577.25
988,577,4,778577.25
988,577,4,778577.25
988,576,4,778576
987,574,4,783377.25
984,574,4,783382.5
984,572,4,783386.5
984,570,4,783398.5
985,568,4,783403.75
983,567,4,783488
983,565,4,783502.5
982,564,3.89999999990687,783500
982,562,4,783506.5
983,560,4,783509.25
984,560,8,783466.5
984,559,4,784277.25
984,559,4,784277.25
984,561,8,783467.75
986,560,4,783462.5
987,563,4,783456
989,563,8,783454.5
991,564,4,783439.75
991,564,4,783439.75
992,564,8,783120
1009,480,43.9000000003725,787201.25
1014,476,4,787526.5
1014,474,4,787576
1020,463,4,787727.75
1023,455,4,787776
1025,448,4,1134593.25
1028,436,4,1134368
1030,436,4,1134382.5
1031,435,4,1134384
1032,435,4,1134405.25
1032,431,4,1134101.25
1033,426,4,1134119.75
1034,420,4,1134196
1036,418,4,1134172
1036,415,4,1130917.25
1036,413,4,1130915.75
1036,412,4,1130912
1037,411,4,1130932
1037,410,4,1130935.75
1037,410,8,1130935.75
1038,407,4,1130945.25
1037,405,4,1130952
1038,405,8,1130951.75
1038,405,4,1130951.75
1038,404,4,1130950.5
1036,403,8,1130997.25
1035,403,4,1130976
1034,401,4,1130989.25
1032,401,8,1130985.25
1031,402,4,1130777.25
1029,401,4,1130770.5
1029,403,8,1130780
1030,404,4,1130788
1030,404,4,1130788
1031,405,8,1130790.5
1032,404,4,1130970.5
1035,403,4,1130976
1034,401,4,1130989.25
1038,402,4,1131000
1041,400,4,1131009.25
1040,401,4,1131011.75
1041,400,4,1131009.25
1041,399,4,1131348
1044,399,4,1131343.75
1045,397,4,1131336
1045,398,4,1131341.25
1044,398,4,1131340
1294,332,68,1194502.5
1299,327,8,1194426.5
1307,325,4,1194358.5
1316,318,4,1182052
1317,315,8,1182068
1317,313,4,1182072
1320,311,4,1182165.25
1322,310,8,1182162.5
1325,309,4,1182152
1327,309,4,1182148
1328,308,8,1182266.5
1328,307,4,1182213.25
1327,307,4,1182202.5
1324,308,8,1182154.5
1321,308,4,1182171.75
1320,307,3.89999999990687,1182181.25
1316,309,8,1181985.25
1315,309,4,1182004
1313,309,4,1182008
1312,309,8,1182011.75
1311,309,4,1181380
1308,310,4,1181388
1307,313,4,1181318.5
1306,316,4,1181342.5
1304,319,4,1181333.25
1302,323,4,1194385.25
1300,326,8,1194374.5
1298,328,4,1194446.5
1298,330,4,1194440
1297,333,8,1194488
1296,336,4,1194154.5
1294,340,4,1194852
1294,340,8,1194852
1294,342,4,1194856
1294,343,4,1194859.75
1299,341,8,1194142.5
1297,340,4,1194139.75
1297,338,4,1194151.75
1300,337,8,1194163.75
1301,336,4,1194161.25
1302,334,4,1194472
1303,331,4,1194458.5
1307,329,4,1194286.5
1312,328,4,1193664
1313,326,4,1193661.25
1314,324,4,1193652
1314,322,4,1193634.5
1314,321,4,1193639.75
1314,322,4,1193634.5
1313,321,4,1193640
1312,322,3.89999999990687,1193644
1314,324,3.89999999990687,1193652
1556,226,70.8999999999069,1333172
1558,227,4,1333177.25
1560,229,3.90000000037253,1333203.75
1559,225,7.89999999990687,1333180
1557,230,3.89999999990687,1333133.25
1556,235,4,1333109.25
1554,232,7.79999999981374,1333100
1551,235,4,1332378.5
1546,242,3.90000000037253,1332706.5
1544,241,7.89999999990687,1332713.25
1542,242,3.89999999990687,1332504
1541,243,4,1332508
1540,243,7.79999999981374,1332511.75
1539,245,4,1332532
1539,245,3.90000000037253,1332532
1541,245,4,1332514.5
1543,243,3.89999999990687,1332506.5
1545,243,3.89999999990687,1332708
1547,242,4,1332705.25
1550,240,3.89999999990687,1332734.5
1552,239,4,1333077.25
1553,240,3.89999999990687,1332737.25
1554,240,3.90000000037253,1332750.5
1554,241,4,1332749.25
1555,241,3.89999999990687,1332748
1557,241,4,1332754.5
1559,240,3.89999999990687,1332757.25
1559,239,3.89999999990687,1333056
1560,237,4,1333041.25
1562,237,3.89999999990687,1333047.75
1564,235,3.90000000037253,1333023.75
1565,236,4,1333003.75
1566,234,3.89999999990687,1333010.5
1567,235,4,1333008
1568,232,8,1333482.5
1569,230,4,1333271.75
1569,229,4,1333266.5
1570,229,8,1333277.25
1571,228,4,1333279.75
1572,225,4,1333305.25
1572,225,8,1333305.25
1572,227,3.89999999990687,1333301.25
1572,225,4,1333305.25
1573,225,8,1333304
1574,222,4,1334594.5
1575,222,4,1334595.75
1573,221,8,1334600
1575,220,4,1334597.25
1575,220,4,1334597.25
1574,219,4,1334649.25
1572,221,4,1334603.75
1571,221,4,1334622.5
1570,219,4,1334627.75
1568,220,4,1334618.5
1569,221,3.89999999990687,1334616
1568,222,4,1334614.5
1567,222,4,1331881.25
1569,223,4,1334612
