x,y,t,h
1005,648,132,726577.25
1008,638,4,780884
1009,629,8,780856
1008,625,4,780803.75
1007,617,4,780438.5
1007,610,8,780377.25
1008,605,4,781563.75
1009,596,4,781491.75
1010,582,8,782130.5
1010,575,4,782419.75
1009,570,4,782439.75
1013,562,7.80000000004657,782519.75
1013,562,4,782519.75
1013,562,3.89999999996508,782519.75
1014,563,3.90000000002328,782521.25
1016,563,4,782543.75
1017,563,3.89999999996508,782540
1016,560,3.90000000002328,782528
1015,559,4,782826.5
1013,557,3.90000000002328,782818.5
1013,560,4,782513.25
1016,561,3.89999999996508,782529.25
1018,563,3.90000000002328,782539.75
1021,563,4,782580
1023,564,3.89999999996508,782575.75
1026,563,3.90000000002328,2011041.25
1025,562,4,2011053.25
1028,561,3.90000000002328,2011035.75
1030,559,3.89999999996508,2010217.25
1031,559,4,2010218.5
1037,555,3.90000000002328,2010292
1037,554,3.89999999996508,2010295.75
1031,554,4,2010225.25
1027,553,3.90000000002328,2010182.5
1029,548,4,2010147.75
1029,544,3.90000000002328,2010131.75
1027,544,3.89999999996508,2010127.75
1026,543,4,2010107.75
1025,542,3.90000000002328,2010109.25
1023,544,3.89999999996508,782677.25
1019,547,4,782688
1020,545,7.80000000004657,782683.75
1022,544,4,782678.5
1024,538,3.89999999996508,2010092
1026,536,7.90000000002328,2010086.5
1025,545,3.89999999996508,2010114.5
1026,545,4,2010125.25
1027,546,7.80000000004657,2010123.75
1026,551,4,2010161.25
1027,549,3.89999999996508,2010164
1022,560,7.79999999998836,782588
1024,559,4,2010197.25
1021,565,3.90000000002328,782562.5
1017,565,7.90000000002328,782546.5
1013,569,3.89999999996508,782450.5
1012,568,3.90000000002328,782448
1009,572,4,782427.75
1010,570,3.89999999996508,782434.5
1009,572,3.90000000002328,782427.75
1010,571,4,782435.75
1009,571,4,782436
758,608,51.7999999999884,551228
758,611,4,551219.75
753,614,8,551191.75
752,613,4,551187.75
748,613,4,551115.75
746,612,8,551132
745,610,4,551143.75
746,610,4,551138.5
745,609,7.90000000002328,551144
745,609,4,551144
742,609,4,550935.75
739,611,8,550922.5
737,612,4,550969.25
738,613,4,550967.75
738,615,8,550961.25
737,616,3.89999999996508,550979.75
738,617,4,550983.75
739,618,8,550985.25
740,620,4,551008
741,620,4,551009.25
741,621,4,551010.5
744,622,4,551060
746,621,4,551069.25
747,620,4,551071.75
748,618,4,551094.5
749,618,3.90000000002328,551095.75
751,617,4,551102.5
751,617,4,551102.5
751,618,4,551089.25
752,618,4,551404
752,619,4,551407.75
753,618,4,551405.25
753,618,4,551405.25
754,619,4,551393.25
754,619,4,551393.25
754,621,3.90000000002328,551415.75
754,621,4,551415.75
753,623,4,551420
752,623,4,551423.75
752,623,8,551423.75
751,622,4,551083.75
751,622,4,551083.75
751,623,8,551082.5
749,623,4,551078.5
747,624,4,551781.25
746,627,8,551777.25
745,629,4.09999999997672,551794.5
742,632,4,551892
740,635,8,551903.75
740,635,4,551903.75
739,633,4,551884
740,635,8,551903.75
738,635,4,551881.25
738,635,4,551881.25
741,634,8,551901.25
743,633,4,551894.5
745,630,4,551805.25
744,627,8,551791.75
747,625,4,551780
748,623,4,551077.25
751,621,8,551084
752,621,4,551409.25
753,620,4,551411.75
755,618,8,551395.75
757,618,4,551389.25
758,618,4,551378.5
760,617,4.09999999997672,551299.75
618,735,52,576921.25
618,738,4,574050.5
614,741,4,574093.25
609,742,8,574141.25
603,744,4,575365.25
597,746,4,575351.75
595,746,8,575305.25
594,747,4,575307.75
592,746,4,575310.5
592,746,4,575310.5
590,746,4.10000000003492,574994.5
588,747,3.89999999996508,575007.75
585,747,3.90000000002328,575022.5
583,748,4,575045.25
580,747,3.90000000002328,575093.25
580,747,3.89999999996508,575093.25
579,746,4,575073.25
577,747,3.90000000002328,575076
576,746,3.89999999996508,575078.5
575,747,4,588186.5
574,748,3.90000000002328,588196
573,751,3.90000000002328,588204
571,753,4,588364
