x,y,t,h
1436,268,3.90000000037253,1239968
1436,270,7.79999999888241,1239972
1433,272,4,1239145.25
1433,273,3.90000000037253,1239144
1432,274,7.80000000074506,1239148
1430,274,4,1239186.5
1427,273,4,1239204
1425,274,4,1239213.25
1423,276,4,1239535.75
1421,277,4,1239522.5
1419,277,4,1239516
1419,280,4,1239333.25
1418,281,4,1239335.75
1420,282,4,1239324
1422,282,4,1239314.5
1423,282,4,1239315.75
1426,281,4,1239245.25
1428,282,4,1239262.5
1432,282,4,1239078.5
1434,281,4,1239085.25
1435,281,4,1239086.5
1435,282,4,1239073.25
1434,282,4,1239074.5
1435,281,4,1239086.5
1435,280,4,1239087.75
1434,279,4,1239163.75
1434,278,8,1239160
1431,278,3.89999999850988,1239169.25
1431,275,4,1239184
1429,271,8,1239910.5
1427,266,4,1239881.25
1425,262,4,1239869.25
1425,260,8,1239865.25
1425,259,4,1239814.5
1423,255,4,1261482.5
1421,253,8,1261474.5
1419,251,4,1261450.5
1417,250,4,1261447.75
1416,249,8,1261443.75
1414,253,4,1261517.25
1411,255,4,1261562.5
1410,260,4,1239708
1410,260,4,1239708
1409,264,4,1239659.75
1409,268,4,1239643.75
1408,272,4,1239466.5
1407,274,4,1185369.25
1408,275,4,1239461.25
1409,276,4,1239451.75
1409,277,4,1239448
1410,276,4,1239452
1409,276,4,1239451.75
1409,275,4,1239460
1253,461,40,1158728
1260,465,4,1158649.25
1248,470,8,1158550.5
1249,470,4,1158551.75
1245,471,4,1155692
1244,471,8,1155695.75
1239,476,4,1155791.75
1236,478,4,1155782.5
1238,482,8,1157048
1237,480,4,1157041.25
1234,483,4.10000000149012,1157027.75
1231,486,8,1156201.25
1227,488,4,1156239.75
1227,490,4,1156235.75
1228,491,8,1156255.75
1227,490,4,1156235.75
1227,491,4,1156234.5
1227,491,4,1156234.5
1228,490,4,1156254.5
1227,489,4,1156236
1226,491,4,1156233.25
1226,491,8,1156233.25
1225,491,4,1156230.5
1226,490,4,1156232
1226,489,4,1156237.25
1225,488,4,1156225.25
1225,489,4,1156226.5
1225,490,4,1156231.75
1224,491,4,1156229.25
1225,491,4,1156230.5
1225,490,4,1156231.75
1227,491,4,1156234.5
1229,492,4,1156259.75
1230,492,4,1156260
