x,y,t,h
966,410,8,799704
966,409,4,799703.75
968,410,4,799526.5
967,410,4,799705.25
968,410,4,799526.5
969,412,4,799515.75
967,414,3.89999999996508,799721.25
967,414,4,799721.25
966,416,4,799804
967,418,4,799793.25
967,418,4,799793.25
967,419,4,799792
967,420,4,799791.75
966,420,4,799790.5
965,421,4,799778.5
967,420,4,799791.75
967,420,4,799791.75
968,420,4,799866.5
971,421,4,799860
972,420,3.90000000002328,799840
972,420,4,799840
975,421,4,799846.5
977,422,8,800663.75
978,423,4,800659.75
979,425,4,800622.5
981,428,8,800585.25
982,428,4,800582.5
979,433,4,800268
979,433,8,800268
978,439,4,800305.25
979,440,3.89999999996508,800325.25
979,445,8,800348
1259,478,43.9000000000233,1158457.25
1260,485,4,1157217.25
1261,485,4,1157218.5
1261,482,4,1157213.25
1261,485,4,1157218.5
1263,482,4,1157209.25
1265,480,4,1158059.75
1267,476,4,1158389.25
1269,472,4,1158355.75
1268,469,4,1158281.25
1269,466,4,1158301.25
1270,463,4,1159017.25
1272,461,4,1159059.75
1273,460,4,1159057.25
1274,462,4,1159064
1276,461,4,1159075.75
1275,463,4,1159066.5
1275,465,4,1158244
1275,471,4,1158266.5
1274,480,8,1158084
1274,478,4,1158162.5
1273,480,4,1158083.75
1273,484,8,1158097.25
1272,488,4,1157930.5
1270,491,4,1158009.25
1269,491,8,1158006.5
1268,495,4,1157967.75
1267,496,4,1157647.75
1267,497,8,1157644
1264,499,4,1157637.25
1267,498,4,1157643.75
1265,498,8,1157639.75
1261,500,4,1157577.25
1260,501,4,1157579.75
1260,500,8.09999999997672,1157578.5
1256,500,4,1157594.5
1256,499,4,1157605.25
1256,500,8,1157594.5
1257,499,4,1157604
1255,501,4,1157414.5
1256,501,4,1157593.25
1255,505,4,1157502.5
1256,506,4,1157518.5
1258,508,4,1157534.5
1261,509,8,1157538.5
1263,512,4,1988181.25
1265,512,4,1988009.25
1266,515,4,1988001.25
1266,519,4.10000000003492,1988027.75
1267,519,4,1988026.5
1268,518,4,1987974.5
1270,518,8,1987970.5
1271,516,4,1987983.75
1272,515,4,1987951.75
1271,516,8,1987983.75
1271,516,4,1987983.75
1271,513,4,1987988
1270,511,8,1157737.25
1269,508,4,1157729.25
1270,505,3.89999999996508,1157757.25
1269,504,3.90000000002328,1157755.75
1268,503,4,1157679.75
1269,500,3.90000000002328,1157667.75
1267,498,3.89999999996508,1157643.75
1266,499,7.90000000002328,1157641.25
1265,499,3.89999999996508,1157638.5
1265,498,4,1157639.75
