x,y,t,h
1015,377,4,802940
1014,378,8,802936
1013,378,4,802935.75
1013,378,4,802935.75
1013,377,8,802930.5
1011,376,4,802927.75
1012,374,4,802956
1013,372,8,802953.25
1015,371,4,803002.5
1016,369,4,803009.25
1017,369,8,803010.5
1017,366,4,803095.75
1017,365,4,803096
1017,364,8,803099.75
1019,363,4,803104
1019,363,4,803104
1020,362,8,803124
1021,363,4,803126.5
1020,364,8,803082.5
1020,366,4,803084
1020,366,3.89999999850988,803084
1021,365,3.90000000223517,803080
1021,365,7.89999999850988,803080
1021,366,3.89999999850988,803085.25
1022,367,4,803073.25
1021,368,7.80000000074506,803067.75
1022,368,4,803068
1023,369,3.90000000223517,803070.5
1023,369,7.89999999850988,803070.5
1024,369,3.89999999850988,1130411.75
1024,369,3.90000000223517,1130411.75
1024,369,7.89999999850988,1130411.75
1023,368,3.90000000223517,803071.75
1024,368,4,1130410.5
1024,366,7.89999999850988,1129556
1023,366,3.89999999850988,803075.75
1023,367,3.90000000223517,803072
1023,369,4,803070.5
1023,372,3.89999999850988,803055.75
1023,372,3.90000000223517,803055.75
1025,374,4,1130429.25
1025,377,3.89999999850988,1130434.5
1025,380,4,1130489.25
1024,382,3.89999999850988,1130492
1025,385,3.90000000223517,1130498.5
1025,388,4,1130513.25
1025,390,3.89999999850988,1130519.75
1024,392,3.90000000223517,1130730.5
1024,393,4,1130731.75
1023,393,3.89999999850988,802750.5
1023,396,3.89999999850988,802735.75
1022,397,4,802733.25
1022,396,3.90000000223517,802734.5
1021,397,4,802722.5
1020,399,3.89999999850988,802725.25
1019,398,3.90000000223517,802715.75
1019,397,7.89999999850988,802716
1018,396,3.89999999850988,802718.5
1018,394,4,802696
1018,392,7.80000000074506,802692
1018,390,4,802770.5
1018,389,3.90000000223517,802781.25
1017,387,7.89999999850988,802788
1017,388,3.89999999850988,802779.75
1017,386,4,802791.75
1018,385,7.80000000074506,802797.25
1017,382,4,802877.25
1020,383,3.90000000223517,802821.25
1019,385,7.89999999850988,802798.5
1019,387,3.89999999850988,802784
1019,387,4,802784
1019,388,4,802783.75
1020,388,4,802762.5
1019,389,4,802782.5
1019,389,4,802782.5
1020,389,4,802763.75
1018,390,4,802770.5
1020,391,4,802767.75
1017,390,4,802775.75
1017,388,4,802779.75
1017,387,4,802788
1016,385,4,802793.25
1016,384,4,802794.5
1016,383,4,802879.75
1015,381,4,802884
1015,381,4,802884
1198,483,56,1153115.75
1201,487,4,1153940
1203,488,4,1153903.75
1206,490,7.90000000223517,1153912
1207,495,4,1153856
1208,497,4,1153769.25
1210,500,8,1153756
1211,502,4,1153745.25
1212,502,4,1153740
1212,502,8,1153740
1214,503,4,1153729.25
1214,504,4,1153724
1215,506,4,1153713.25
1215,507,4,1153712
1214,508,4,1153710.5
1213,506,4,1153719.75
1214,505,4,1153725.25
1215,505,4,1153726.5
1215,502,4,1153731.75
1215,504,4,1153727.75
1216,504,4,1156416
1216,503,4,1156415.75
1215,502,4,1153731.75
1214,497,4,1153789.25
1214,493,4,1153805.25
1193,430,203.89999999851,1149079.75
1187,427,4,1149002.5
1185,433,4,1149864
1184,432,8,1149866.5
1183,432,4,1150207.75
1181,432,4,1150203.75
1178,434,8,1150152
1176,435,4,1150159.75
1175,435,4,1150138.5
1174,436,8,1150086.5
1173,435,4,1150134.5
1172,434,4,1150132
1172,434,8,1150132
1172,433,4,1150131.75
1173,433,4.10000000149012,1150130.5
1173,434,8,1150135.75
1171,434,4,1150113.25
1171,436,4,1150111.75
1171,436,4,1150111.75
1173,437,4,1150088
1172,438,4,1150092
1173,440,4,1150065.25
1173,440,8,1150065.25
1172,441,4,1150067.75
1173,441,4,1150066.5
1172,441,4,1150067.75
1172,441,4,1150067.75
1173,441,4,1150066.5
1173,440,4,1150065.25
1173,439,4,1150094.5
1171,439,4,1150096
1172,437,4,1150091.75
1170,437,4,1150109.25
1170,437,8,1150109.25
1172,436,4,1150090.5
1172,437,4,1150091.75
1171,436,8,1150111.75
1173,436,4,1150089.25
1172,437,4,1150091.75
1173,438,4,1150093.25
1174,439,4,1150081.25
1174,440,4,1150078.5
1174,441,4,1150077.25
1174,441,8,1150077.25
1174,441,4,1150077.25
1173,442,4.09999999776483,1150071.75
1172,442,8,1150068
1171,442,4,1150049.25
1170,442,4,1150050.5
1171,442,8,1150049.25
1171,443,4,1150048
1171,443,4,1150048
1171,444,4,1150047.75
1171,441,4,1150062.5
1171,440,4,1150063.75
1171,439,4,1150096
1172,439,3.90000000223517,1150095.75
1172,437,4,1150091.75
1173,436,3.89999999850988,1150089.25
1173,434,3.90000000223517,1150135.75
995,344,59,806213.25
990,343,7.89999999850988,804931.75
991,341,3.89999999850988,804942.5
986,339,4,804961.25
986,338,7.80000000074506,804962.5
983,337,4,805012
981,337,3.90000000223517,805016
981,336,7.89999999850988,805017.25
982,336,3.89999999850988,805014.5
981,337,3.90000000223517,805016
981,338,7.89999999850988,805021.25
980,341,3.90000000223517,805001.25
978,341,4,805047.75
976,341,3.89999999850988,805041.25
975,343,3.89999999850988,805354.5
975,344,4,805141.25
973,346,3.90000000223517,805149.25
972,348,3.89999999850988,805130.5
972,350,4,805126.5
970,350,3.90000000223517,805176
968,351,3.89999999850988,805183.75
967,352,4,804543.75
966,352,3.89999999850988,804542.5
966,354,3.90000000223517,804536
967,357,4,804484
967,357,3.89999999850988,804484
966,358,3.90000000223517,804482.5
965,358,4,804493.25
965,358,3.89999999850988,804493.25
964,358,3.89999999850988,804492
964,358,4,804492
964,358,3.90000000223517,804492
964,360,3.89999999850988,804464
963,360,4,804463.75
963,360,4,804463.75
962,359,4,804499.75
962,360,8,804460
964,360,4,804464
965,362,4,804471.75
966,365,8,804423.75
967,365,4,804420
968,368,4,804288
967,368,7.90000000223517,804287.75
969,370,4,804301.25
970,372,4,804318.5
971,373,8,804316
973,372,4,804321.25
1221,449,59.8999999985099,1155090.5
1225,454,4,1155287.75
1230,455,4,1155265.25
1231,459,4,1155248
1234,460,4,1155572
1236,461,4,1155529.25
1237,460,4,1155531.75
1239,460,4,1155535.75
1240,457,4,1155459.75
1240,457,4,1155459.75
1241,455,8,1155454.5
1241,455,4,1155454.5
1241,455,4,1155454.5
1240,455,7.89999999850988,1155455.75
1241,454,4,1155453.25
1241,455,4,1155454.5
1241,455,8,1155454.5
1241,458,4,1155463.75
1240,459,4,1155461.25
1239,460,8,1155535.75
1238,461,4,1155533.25
1237,463,4,1155524
1237,463,8,1155524
1237,464,4,1155643.75
1236,465,4,1155641.25
1235,466,8,1155593.25
1236,467,4,1155637.25
1236,466,4,1155638.5
1236,464,4,1155642.5
1237,462,4,1155527.75
1237,461,4,1155528
1238,459,4,1155537.25
1239,457,4,1155540
