x,y,t,h
969,342,4,805335.75
970,343,4,805337.25
970,344,4,805158.5
969,344,4,805161.25
969,344,4,805161.25
967,344,4,805247.75
968,344,4,805162.5
966,343,3.89999999996508,805249.25
966,343,4,805249.25
963,344,4,805231.75
962,344,4,805228
962,345,4,805229.25
960,345,4,805225.25
960,347,4,805221.25
1251,461,32,1158750.5
1251,467,4,1158560
1251,470,4,1158545.25
1258,474,8,1158434.5
1261,475,4,1158430.5
1263,479,4,1158400
1266,482,8,1158050.5
1266,484,4,1158044
1270,486,4,1158018.5
1272,489,8,1157931.75
1274,490,4,1157922.5
1276,493,4,1157897.25
1279,495,8,1157888
1282,496,4,1201422.5
1282,497,4,1201421.25
1281,499,8,1201414.5
1281,499,4,1201414.5
1280,500,4,1201466.5
1280,501,4,1201467.75
1281,502,4,1201469.25
1280,503,4,1201471.75
1279,504,4,1157823.75
1278,505,8,1157821.25
1277,504,4,1157819.75
1276,504,4,1157818.5
1275,504,4,1157765.25
1275,502,4,1157841.25
1274,501,4,1157853.25
1274,501,4,1157853.25
1275,498,4,1157857.25
1275,496,4,1157871.75
1276,494,4,1157894.5
1276,493,4,1157897.25
1277,493,8,1157896
1279,492,4,1157903.75
1281,494,4,1201405.25
1282,495,8,1201403.75
1282,496,4,1201422.5
1284,498,4,1201438.5
1285,498,4,1201437.25
1285,501,4,1201442.5
1286,503,4,1201451.75
1285,504,4,1201531.75
1287,507,8,1201520
1289,506,4,1201549.25
1290,509,4,1201565.25
1291,508,8,1201567.75
1291,509,4,1201564
1292,509,4,1201571.75
1291,510,4,1201563.75
1291,513,4,1944164
1292,514,4,1944156
1291,515,4,1944160
1293,516,4,1944139.75
1293,516,4,1944139.75
1292,516,4,1944138.5
1290,516,4,1944180
1290,517,4,1944183.75
1290,518,4,1944184
1290,518,4,1944184
1290,519,4,1944187.75
1290,517,4,1944183.75
1290,516,4,1944180
1292,514,4,1944156
1292,514,4,1944156
1292,514,4,1944156
1293,514,4,1944157.25
1293,513,3.90000000002328,1944152
1293,512,7.90000000002328,1944153.25
1295,510,3.89999999996508,1201579.75
1295,510,3.90000000002328,1201579.75
1297,509,7.89999999996508,1201746.5
1298,509,3.90000000002328,1201757.25
1299,509,3.90000000002328,1201756
1299,512,7.89999999996508,1943973.25
1300,512,3.90000000002328,1943962.5
1300,512,3.89999999996508,1943962.5
1300,511,7.80000000004657,1201765.25
1301,513,4,1943960
1301,512,3.89999999996508,1943961.25
1300,514,7.79999999998836,1943964
1301,515,4,1943966.5
1300,516,3.90000000002328,1943946.5
1300,517,7.79999999998836,1943945.25
1301,517,3.90000000002328,1943944
1301,516,4,1943947.75
1301,517,3.89999999996508,1943944
1301,518,3.90000000002328,1943943.75
1302,519,3.90000000002328,1943939.75
1306,519,4,1943931.75
1313,520,3.89999999996508,1943233.25
1327,521,3.90000000002328,1943100
1322,522,3.89999999996508,1943074.5
1322,523,4,1943075.75
1322,523,3.90000000002328,1943075.75
1324,523,3.90000000002328,1943093.25
1326,523,3.89999999996508,1943097.25
1329,524,3.90000000002328,1943033.25
1329,525,4,1943032
1332,525,3.89999999996508,1943009.25
1331,526,3.90000000002328,1943027.75
1330,526,3.90000000002328,1943026.5
1328,525,4,1943035.75
1327,525,3.89999999996508,1943044
1327,524,3.90000000002328,1943045.25
1328,524,7.79999999998836,1943034.5
1328,526,4,1943036
1329,526,3.90000000002328,1943037.25
1329,527,7.79999999998836,1943038.5
1329,528,4,1942699.75
1328,529,3.89999999996508,1942697.25
1327,529,7.80000000004657,1943382.5
1327,531,4,1943386.5
1326,533,3.89999999996508,1943399.75
1326,535,7.79999999998836,1943403.75
1325,536,3.90000000002328,1943443.75
1324,537,4,1943441.25
1325,538,8.09999999997672,1943453.25
1324,539,4,1943455.75
1325,539,4,1943452
1325,539,8,1943452
1327,540,4,1943461.25
1328,539,4,1942629.25
1329,540,4,1942619.75
1330,539,4,1942627.75
1331,539,4,1942624
1330,538,4,1942626.5
1330,537,4,1942637.25
1330,536,4,1942636
1330,536,4,1942636
1329,535,4,1942676
1329,535,4,1942676
1329,534,4,1942679.75
1329,533,4,1942680
1327,532,4,1943397.25
1327,532,4,1943397.25
1326,531,4,1943387.75
1326,531,4.10000000003492,1943387.75
1326,531,4,1943387.75
1325,530,4,1943389.25
1325,530,4,1943389.25
1325,531,4,1943388
1325,531,8,1943388
1324,534,4,1943406.5
1325,534,4,1943405.25
1326,535,8,1943403.75
1326,536,4,1943444
1327,538,4,1943449.25
1325,540,8,1943459.75
1326,542,4,1943464
1325,543,4.09999999997672,1943468
1324,544,8,1942266.5
1325,546,4,1942263.75
1323,547,4,1942218.5
1322,546,8,1942216
1321,544,4,1942211.75
1320,544,4,1942208
1320,543,4,1943487.75
1320,543,4,1943487.75
1321,541,4,1943480
1321,539,4,1943430.5
