x,y,t,h
1037,542,4,2010029.25
1036,542,4,2010030.5
1035,542,4,2010035.75
1035,542,4,2010035.75
1036,542,4,2010030.5
1036,543,4,2010031.75
1036,542,4,2010030.5
1035,541,4,2010036
1037,541,4,2010018.5
1037,542,4,2010029.25
1038,542,4,2010024
1039,542,4,2010025.25
1040,541,4,2009177.25
1041,541,8.10000000055879,2009176
1041,542,4,2009175.75
1040,542,4,2009174.5
1039,542,8,2010025.25
1039,542,4,2010025.25
1039,543,4,2010026.5
1038,543,8,2010027.75
1037,544,4,2010353.25
1036,544,4,2010352
1034,545,8,2010349.25
1034,547,4,2010339.75
1033,547,4,2010340
1033,547,8,2010340
1033,548,4,2010331.75
1033,548,4,2010331.75
1034,547,4,2010339.75
1034,548,4,2010332
1036,549,4,2010315.75
1036,549,4,2010315.75
1035,550,4,2010321.25
1037,551,4,2010318.5
1036,554,4,2010294.5
1035,557,4,2010268
1035,558,4,2010267.75
1035,559,4,2010266.5
1034,561,4,2010983.75
1033,563,4,2010990.5
1032,562,4,2010988
1031,561,4,2011028
1031,561,4,2011028
1032,562,4,2010988
1032,564,4,2010992
1033,563,4,2010990.5
1034,563,4,2010977.25
1036,564,8,2010954.5
1034,564,4,2010996
1037,562,4,2010973.25
1039,563,8,2010960
1040,566,4,2010644
1041,568,4,2010857.25
1042,571,8,2010849.25
1042,572,4,2010868
1041,574,4,2010877.25
1040,576,8,2012074.5
1040,578,4,2012070.5
1037,581,4,2011234.5
1038,583,8,2011243.75
1036,585,4,2011281.25
1034,586,4,2011272
1033,586,8,2011271.75
1032,585,4,2011267.75
1031,585,4,2011348
1030,584,8,2011350.5
1029,583,4,2011174.5
1027,581,4,2011164
1024,581,8,2011155.75
1024,579,4,2011151.75
1022,579,4,782329.25
1022,579,8,782329.25
1023,580,4,782277.25
1021,580,4,782281.25
1019,582,4,782289.25
1017,583,4,782292
1016,585,4,782209.25
1014,586,4,782194.5
1013,588,8,782177.25
1012,590,4,782180
1320,507,68,1202575.75
1322,504,4,1202564
1324,505,4,1202617.25
1323,503,4,1202640
1324,506,4,1202614.5
1323,506,4,1202569.25
1321,509,3.89999999944121,1202578.5
1317,512,3.90000000037253,1943193.25
1317,512,4,1943193.25
1316,515,3.89999999944121,1943199.75
1315,514,3.90000000037253,1943203.75
1314,515,4,1943201.25
1313,517,3.90000000037253,1943218.5
1311,516,3.89999999944121,1943887.75
1311,515,4,1943888
1312,512,3.90000000037253,1943210.5
1314,512,4,1943206.5
1316,510,3.89999999944121,1202532
1318,507,3.90000000037253,1202547.75
1320,504,4,1202560
1322,502,3.90000000037253,1202642.5
1326,502,3.89999999944121,1202626.5
1330,501,4,1202743.75
1332,502,3.90000000037253,1202734.5
