x,y,t,h
886,455,304.5,845097.25
891,450,8,845131.75
893,443,4,842396
897,449,4,793256
890,440,8,842382.5
891,454,4,845171.75
887,444,4,842447.75
891,444,8,842421.25
891,440,4,842383.75
888,436,4,842362.5
885,445,8,842440
885,451,4,845108
884,438,4,842276
881,452,8,845073.25
878,449,4,845053.25
877,454,4,845005.25
876,454,4,845004
876,454,4,845004
876,460,4,844960
876,467,4,845663.75
875,471,8,845690.5
875,461,4,844956
875,469,4,845686.5
876,462,8,844964
878,475,4,845625.25
878,477,4,845575.75
880,464,8,845312
881,468,4,845329.25
880,461,3.89999999850988,845297.25
878,463,7.90000000037253,844969.25
877,456,3.90000000037253,844987.75
875,446,4,842513.25
874,442,7.80000000074506,842530.5
874,439,4,842619.75
875,437,3.89999999850988,842614.5
874,452,3.90000000037253,845020
874,454,4,845010.5
873,442,3.90000000037253,842535.75
874,452,4,845020
875,457,3.90000000037253,844934.5
877,442,3.90000000037253,842551.75
878,439,4,842563.75
879,443,3.89999999850988,842554.5
879,445,4,842500
879,442,3.90000000037253,842555.75
879,447,3.90000000037253,842496
878,462,4,844968
878,445,3.90000000037253,842503.75
880,456,4,845290.5
880,440,3.90000000037253,842474.5
881,437,3.89999999850988,842258.5
881,449,4,845058.5
880,455,3.90000000037253,845077.25
879,436,4,842575.75
877,449,7.80000000074506,845042.5
874,453,4,845021.25
1449,490,59.0999999996275,1218695.75
1445,493,3.90000000037253,1218760
1448,483,3.90000000037253,1218629.25
1445,494,4,1218759.75
1452,489,3.89999999850988,1218705.25
1456,488,4,1219434.5
1454,484,3.90000000037253,1218660
1457,486,3.90000000037253,1219479.75
1457,486,4,1219479.75
1457,486,3.90000000037253,1219479.75
1453,488,3.90000000037253,1218707.75
1452,490,4,1218718.5
1451,490,4,1218699.75
1449,496,4,1219051.75
1450,496,4,1219052
1447,496,4,1218837.25
1444,496,4,1218832
1443,497,4,1218828
1441,498,4,1218823.75
1440,500,4,1218874.5
1439,500,4,1218245.25
1440,498,4,1218820
1441,495,7.89999999850988,1218812
1443,494,4,1218809.25
1444,493,4,1218761.25
1445,494,8,1218759.75
1445,495,4,1218756
1446,496,4,1218836
1445,499,8,1218844
1445,502,4,1218861.25
1445,501,3.90000000037253,1218850.5
1441,500,8,1218873.25
1439,501,4,1218244
1437,501,4,1218248
1437,501,8,1218248
1434,500,4,1218268
1432,500,4,1218266.5
1433,502,7.90000000037253,1218263.75
1433,503,4,1218260
1433,504,4,1218179.75
1434,503,4,1218259.75
1435,503,4,1218256
1437,503,4,1218254.5
1439,502,4,1218243.75
1441,500,4,1218873.25
1441,500,4,1218873.25
1441,498,3.90000000037253,1218823.75
1441,496,4,1218817.25
1109,609,51.9000000003725,2000658.5
1107,610,4,2000651.75
1102,612,4,2000622.5
1099,616,8,2000421.25
1103,619,4,2000400
1099,620,4,2000437.25
1096,620,8,2000432
1094,621,4,2000455.75
1091,619,4,2000480
1088,618,8,2000486.5
1087,616,4,2013589.25
1087,614,4,2013545.25
1084,613,8,2013537.25
1086,615,4,2013547.75
1086,612,4,2013540
1085,609,8,2013522.5
1082,606,4,2012850.5
1082,603,4,2012809.25
1085,603,4,2012828
1088,602,4,2001254.5
1089,605,4,2001240
1092,605,4,2001227.75
1094,606,4,2001218.5
1092,605,4,2001227.75
1092,602,4,2001268
1091,607,4,2001232
1090,604,4,2001244
1090,609,4,2000557.25
1090,611,4,2000547.75
1089,614,4,2000535.75
1087,617,4,2013590.5
1084,616,4,2013584
1083,615,4,2013552
1084,615,4,2013551.75
1085,615,4,2013548
1086,617,4,2013591.75
1087,613,4,2013542.5
1088,614,8,2000534.5
1089,613,4,2000536
830,649,60,749335.75
827,654,4,749369.25
829,663,4,749262.5
830,662,7.89999999850988,749250.5
829,666,4,749239.75
826,666,4,749192
826,665,4,749191.75
826,667,4,749195.75
827,669,4,749212
830,669,4,749229.25
830,669,8,749229.25
830,669,4,749229.25
822,673,4,745879.75
819,669,4,749148
818,670,4,749144
821,675,4,745886.5
818,673,4,745895.75
818,675,4,745889.25
813,678,4,746055.75
814,679,4,746051.75
815,682,4,746043.75
813,681,4,746034.5
816,683,4,745925.25
815,681,4,746044
816,683,4,745925.25
818,683,8,745929.25
819,680,4,745935.75
820,678,4,745862.5
823,675,3.90000000037253,745872
827,673,4,745828
826,672,4,745830.5
825,672,4,745833.25
825,670,8,749207.75
823,667,4,749168
824,666,4,749198.5
823,667,8,749168
822,667,4,749171.75
822,667,4,749171.75
822,666,8,749170.5
822,665,4,749181.25
821,664,4,749179.75
822,661,4,749095.75
824,656,4,749290.5
823,651,4,749434.5
824,647,4,749525.25
824,644,4,749520
824,643,4,749519.75
826,638,4,757816
826,635,4,757793.25
826,632,4,757798.5
825,631,4,757974.5
824,629,4,757971.75
824,630,3.90000000037253,757972
823,630,4,757891.75
825,631,3.90000000037253,757974.5
826,633,3.90000000037253,757799.75
826,635,4,757793.25
828,639,3.89999999850988,757765.25
827,642,3.90000000037253,749513.25
827,644,3.90000000037253,749535.75
827,644,7.90000000037253,749535.75
826,645,3.90000000037253,749533.25
825,647,4,749526.5
822,649,7.79999999888241,749437.25
822,654,3.90000000037253,749378.5
821,652,4,749385.25
824,656,7.80000000074506,749290.5
835,656,4,750501.25
852,655,3.89999999850988,750021.25
846,662,7.90000000037253,750402.5
842,662,3.90000000037253,750456
855,675,3.90000000037253,751546.5
860,677,7.90000000037253,751587.75
863,685,3.89999999850988,751374.5
858,693,3.90000000037253,751325.25
862,693,7.90000000037253,751303.75
863,699,3.90000000037253,751280
862,704,3.90000000037253,739670.5
864,702,4,751956
859,706,3.89999999850988,739683.75
860,706,3.90000000037253,739676
860,706,4,739676
860,703,3.90000000037253,751269.25
859,701,3.90000000037253,751260
860,699,3.90000000037253,751285.25
862,696,4,751292
863,696,3.89999999850988,751295.75
865,693,3.90000000037253,751928
867,693,4,751924
867,694,3.90000000037253,751923.75
867,692,3.90000000037253,751925.25
866,691,3.90000000037253,751881.25
866,689,4,751885.25
865,686,3.89999999850988,751869.25
866,687,3.90000000037253,751867.75
866,686,4,751864
863,688,3.90000000037253,751359.75
863,686,7.80000000074506,751361.25
862,690,4,751352
863,687,3.89999999850988,751360
862,691,7.90000000037253,751353.25
864,690,3.90000000037253,751876
862,700,3.90000000037253,751278.5
860,699,8,751285.25
860,699,4,751285.25
858,701,4,751261.25
854,706,8,739730.5
854,705,4,739735.75
855,704,4,739733.25
854,700,8,751214.5
852,698,4,751222.5
853,693,4,751138.5
853,688,4,751123.75
853,688,4,751123.75
856,686,4,751422.5
858,685,4,751415.75
858,686,4,751416
861,684,4,751371.75
860,683,4,751391.75
858,685,4.09999999962747,751415.75
858,685,4,751415.75
859,684,4,751413.25
858,685,4,751415.75
855,686,4,751427.75
854,680,4,751486.5
854,678,4,751490.5
852,676,4,751498.5
852,673,4,751539.75
850,674,4,751522.5
851,672,4,751535.75
851,670,4,750329.25
851,674,4,751521.25
851,672,4,751535.75
851,676,4,751519.75
852,678,4,751500
852,677,8,751499.75
853,681,4,751474.5
854,681,4,751485.25
856,685,8,751409.25
859,685,4,751414.5
861,688,4,751345.25
861,686,8,751367.75
860,687,4,751365.25
859,690,4,751329.25
858,691,8,751331.75
857,691,4,751332
858,690,4,751330.5
858,692,8,751324
858,697,4,751239.75
857,697,4,751234.5
858,703,8,751257.25
856,707,4,739695.75
859,706,4,739683.75
860,710,4,739654.5
861,713,4,739634.5
862,717,4,739591.75
863,720,4,739583.75
785,707,32,744198.5
785,701,4,746744
776,698,4,746796
771,694,4,746897.25
769,692,8,746907.75
767,692,4,563813.25
766,694,4,563816
764,694,8,563822.5
762,695,4,563825.25
759,694,4,563755.75
758,694,8,563752
756,692,4,563744
753,692,4,563729.25
754,693,8,563741.25
756,691,4,563765.25
756,696,4,563930.5
758,696,8,563926.5
761,698,4,563847.75
764,698,4,563870.5
769,703,8,746836
777,701,4,746802.5
780,704,4,744186.5
784,702,8,746748
791,700,4,746725.25
791,699,4,746714.5
796,703,8,746511.75
799,701,4,746500
801,702,4,746493.25
803,704,8,744453.25
805,705,4,744504
806,703,4,746435.75
806,704,4,744508
806,705,4,744509.25
806,708,4,744494.5
805,709,4,744482.5
807,711,4,744490.5
807,711,4,744490.5
806,712,4,744662.5
807,711,4,744490.5
806,708,7.80000000074506,744494.5
805,709,4,744482.5
803,705,3.89999999850988,744454.5
804,702,7.90000000037253,746438.5
804,703,3.90000000037253,746437.25
804,701,4,746441.25
802,700,7.80000000074506,746484
801,703,4,746492
799,699,3.89999999850988,746554.5
800,701,3.90000000037253,746481.25
844,841,47.3000000007451,663697.25
845,859,3.90000000037253,663988
850,846,4,664402.5
852,856,3.89999999850988,664186.5
853,851,3.90000000037253,664092
854,851,4,664091.75
851,845,3.90000000037253,664414.5
853,844,3.90000000037253,664393.25
850,844,4,664412
848,845,3.90000000037253,664409.25
846,842,3.89999999850988,663704
845,841,4,663698.5
844,840,3.90000000037253,663696
840,838,4,663676
841,834,3.90000000037253,663623.75
839,838,3.90000000037253,663595.75
839,838,4,663595.75
843,841,3.90000000037253,663692
842,842,3.89999999850988,663688
843,841,7.90000000037253,663692
845,840,3.90000000037253,663699.75
846,840,4,663700
847,843,7.90000000037253,663706.5
852,839,3.90000000037253,664463.75
854,842,3.89999999850988,664440
854,846,7.90000000037253,664386.5
857,848,3.90000000037253,664299.75
858,846,4,664376
857,843,7.80000000074506,664366.5
858,842,4,664354.5
859,842,4,664355.75
858,839,8,664537.25
858,836,4,664542.5
858,833,4,664519.75
857,836,4,664529.25
858,839,4,664537.25
858,839,4,664537.25
857,839,4,664534.5
857,841,4,664360
859,842,4,664355.75
858,841,4,664359.75
857,841,4,664360
859,842,4,664355.75
859,845,4,664374.5
860,844,4,664330.5
859,845,4,664374.5
858,843,4,664353.25
857,843,4,664366.5
854,840,4,664446.5
