x,y,t,h
945,527,3.90000000037253,771580
946,528,4,771588
947,528,7.80000000074506,771589.25
946,527,4,771579.75
948,525,3.89999999850988,771529.25
949,523,7.90000000037253,771550.5
951,521,3.90000000037253,771540
953,517,4,771448
954,516,7.80000000074506,771446.5
955,515,4,771402.5
956,514,3.89999999850988,771422.5
955,516,7.90000000037253,771445.25
954,517,3.90000000037253,771447.75
954,518,3.90000000037253,771442.5
953,521,4,771458.5
951,522,3.90000000037253,771539.75
949,525,3.89999999850988,771528
946,527,4,771579.75
944,529,4,771585.25
941,531,4,771934.5
940,532,4,771914.5
938,533,4,771959.75
937,532,4,771955.75
937,533,4,771954.5
936,533,3.90000000037253,771953.25
937,532,4,771955.75
938,532,4,771956
940,531,4,771935.75
943,528,4,771925.25
946,526,4,771576
949,523,4,771550.5
954,521,4,771469.25
957,519,4,771436
961,516,8,785051.75
963,514,4,785057.25
965,511,4,790508
967,508,8,790501.25
968,506,4,790310.5
966,505,4,790487.75
962,506,8,790472
960,508,4,790522.5
957,514,4,771421.25
958,523,7.90000000037253,771483.75
957,531,4,771676
955,536,4,771727.75
954,541,8,771767.75
953,544,4,772417.25
953,549,4,772472
952,553,8,772483.75
953,554,4,772487.75
954,556,4,772534.5
819,499,39.9000000003725,848032
821,495,4,848742.5
822,493,4,848749.25
821,491,4,848756
819,488,4,848709.25
818,489,4,848711.75
816,489,4,848705.25
815,486,4,848619.75
816,484,4,848698.5
816,482,4,848644
817,477,8,848984
817,473,4,849000
817,470,4,849047.75
816,468,8,849050.5
816,466,4,849062.5
814,464,4,849748
812,464,8,849744
811,466,3.90000000037253,849739.75
810,469,4,849783.75
809,473,8,849794.5
807,475,4,849872
806,479,4,849859.75
806,482,8,848568
804,484,4,848522.5
804,486,4,848524
802,489,4,848493.25
801,491,4,848484
801,493,4,848472
800,493,4,848473.25
799,493,4,851366.5
798,493,4,851367.75
797,492,4,851363.75
795,491,4,851338.5
793,490,4,851335.75
790,488,4,851414.5
789,486,4,851239.75
787,483,4,851210.5
784,481,4,851201.25
781,478,4,850861.25
779,475,4,850826.5
776,472,4,850816
775,468,4,850735.75
774,465,4,850749.25
775,463,4,850666.5
776,461,8,850457.25
776,459,4,850469.25
776,457,4,850473.25
777,456,8,850475.75
778,455,3.89999999850988,850555.75
778,455,4,850555.75
777,454,8,850557.25
779,455,4,850554.5
778,457,4,850477.25
778,459,8,850467.75
779,461,4,850462.5
778,463,4,850451.75
777,466,8,850759.75
777,467,4,850758.5
777,469,4,850808
778,470,8,850802.5
778,470,4,850802.5
446,508,60,176134.5
444,514,4,509278.5
437,519,3.90000000037253,509222.5
438,521,4,509399.75
432,523,4,509423.75
428,518,4,509132
426,507,8,176417.25
426,505,4,176423.75
426,497,4,176583.75
426,497,4,176583.75
427,495,8,176698.5
425,493,4,176690.5
424,492,4,176688
421,503,8,176526.5
420,502,4,176524
420,508,4,176458.5
423,512,8,508949.25
424,511,4,176447.75
423,514,4,508953.25
423,512,8,508949.25
422,513,4,508951.75
423,513,4,508950.5
423,512,4,508949.25
422,514,4,508952
423,511,4,176448
424,509,4,176433.25
424,506,4,176428
423,507,4,176506.5
422,508,4,176454.5
422,510,4,176450.5
421,516,4,508963.75
421,524,4,509025.25
419,526,4,509019.75
419,531,3.90000000037253,509856
419,535,4,509882.5
419,539,4,509898.5
417,542,4,509949.25
417,545,4,509954.5
418,545,3.90000000037253,509965.25
419,547,3.90000000037253,509962.5
419,548,4,510005.25
420,547,3.89999999850988,509983.75
421,546,3.90000000037253,509981.25
299,522,35.4000000003725,502923.75
306,515,4,503715.75
306,511,7.80000000074506,195323.75
304,506,4,195308
304,503,3.89999999850988,195093.25
303,502,7.90000000037253,195393.25
302,502,3.90000000037253,195394.5
304,504,3.90000000037253,195306.5
304,506,7.90000000037253,195308
303,509,3.89999999850988,195332
303,513,4,502870.5
301,514,7.80000000074506,502877.25
300,510,4,195340
298,508,3.90000000037253,195356
298,504,3.90000000037253,195372
297,502,4,195453.25
296,498,3.89999999850988,195436
295,495,3.90000000037253,194666.5
293,495,4,194662.5
291,497,3.90000000037253,195492
291,500,3.90000000037253,195509.25
292,506,4,195550.5
292,507,3.90000000037253,195551.75
293,508,3.89999999850988,195555.75
292,513,4,502841.25
293,515,3.90000000037253,502836
295,514,3.90000000037253,502833.25
295,515,4,502832
296,515,3.90000000037253,502853.25
298,516,4,502902.5
300,513,3.90000000037253,502865.25
302,509,3.89999999850988,195335.75
303,507,4,195386.5
304,504,7.80000000074506,195306.5
280,871,55.6999999992549,408959.75
274,876,8,409076
270,880,4,409430.5
271,883,4,409424
267,884,4,409461.25
271,885,4,409422.5
270,886,4,409410.5
276,883,4,409141.25
274,881,4,409095.75
289,882,4,405927.75
295,884,4,405893.25
301,886,4,405991.75
308,886,4,405638.5
311,885,4,405646.5
316,883,4,405599.75
317,881,4,405592
319,878,4,406443.75
322,873,4,405197.25
324,870,4,405126.5
326,870,4,405122.5
324,871,4,405125.25
324,875,4,405215.75
323,875,4,405194.5
322,883,8,405259.75
321,889,4,405480
321,904,4,424555.75
322,913,8,424365.25
323,921,4,424302.5
324,925,4,424267.75
324,929,8,423603.75
325,930,4,423607.75
327,933,4,423556
330,927,8,424251.75
334,927,4,424195.75
337,921,4,424130.5
342,907,8,424819.75
344,900,4,424922.5
345,899,4,424932
344,894,8,404542.5
346,890,4,404514.5
345,890,4,404525.25
345,888,4,404521.25
343,885,4,404612
343,883,4,404666.5
343,881,4,404668
342,879,4,404971.75
341,878,4,404973.25
340,877,4,404961.25
340,876,4,404960
341,877,4,404962.5
342,878,4,404968
341,879,4,404972
341,881,4,404658.5
298,955,44,412451.75
298,948,8,412532
295,949,4,412558.5
291,947,4,412576
291,946,8,412579.75
292,942,4,411748
291,937,4,411718.5
292,932,8,411680
293,927,4,411628
298,923,4,411427.75
302,922,8,411448
305,920,4,411369.25
1683,374,84.1000000014901,1539217.25
1692,365,7.79999999888241,1539339.75
1700,359,3.90000000037253,1538095.75
1704,345,4,1537833.25
1701,341,3.90000000037253,1537928
1705,334,3.90000000037253,1537175.75
1703,332,4,1537135.75
1704,328,3.89999999850988,1537152
1707,325,7.80000000074506,1537246.5
1709,322,4,1537271.75
1710,319,3.90000000037253,1532163.75
1712,318,7.90000000037253,1532156
1712,318,3.89999999850988,1532156
1711,318,3.90000000037253,1532161.25
1711,322,7.90000000037253,1537275.75
1711,324,3.90000000037253,1537221.25
1711,327,3.90000000037253,1537216
1712,331,7.89999999850988,1537519.75
1714,332,3.90000000037253,1537524
1715,335,4,1537530.5
1716,339,3.90000000037253,1537589.25
1718,342,3.90000000037253,1537576
1719,344,3.90000000037253,1537749.25
1720,346,4,1537668
1720,346,3.89999999850988,1537668
1720,345,3.90000000037253,1537667.75
1721,345,4,1537666.5
1720,344,3.90000000037253,1537664
1719,342,3.90000000037253,1537579.75
1718,340,3.90000000037253,1537582.5
1717,337,4,1537592
1716,334,3.89999999850988,1537478.5
1714,332,3.90000000037253,1537524
1714,329,4,1537511.75
1714,327,3.90000000037253,1537305.25
1714,325,3.90000000037253,1537309.25
1715,324,3.90000000037253,1537311.75
1714,322,4,1537288
1714,322,3.89999999850988,1537288
1715,322,7.90000000037253,1537289.25
1715,321,3.90000000037253,1537286.5
1715,321,3.90000000037253,1537286.5
1716,322,7.90000000037253,1537334.5
1716,322,3.89999999850988,1537334.5
1716,323,3.90000000037253,1537333.25
1716,327,7.90000000037253,1537317.25
1716,330,3.90000000037253,1537500
1717,332,3.90000000037253,1537483.75
1718,335,7.89999999850988,1537475.75
1720,337,3.90000000037253,1537603.75
1721,342,3.90000000037253,1537661.25
1723,343,8,1537648
1724,344,4,1537680
1728,343,4,1526165.25
1730,342,8,1526162.5
1731,342,4,1526161.25
1733,339,4,1526198.5
1736,337,4,1526209.25
1736,334,4,1526334.5
1738,332,4.09999999962747,1526324
1741,332,4,1526283.75
1743,332,4,1526287.75
1748,332,4,1526624
1753,333,4,1526674.5
1755,335,4,1526682.5
1756,338,4,1525852
1760,339,4,1527045.25
1762,343,4,1527089.25
1764,345,4,1527161.25
1766,347,4,1527155.75
1766,348,4,1527150.5
1766,349,4,1527149.25
1767,350,4,1527147.75
1766,350,4,1527144
1763,350,4,1527131.75
1760,350,4,1527124
1759,350,8,1525763.75
1757,350,4,1525773.25
1757,349,4,1525768
1755,349,8,1525790.5
1754,349,4,1525789.25
1753,349,4,1525784
1753,350,8,1525783.75
1751,349,4,1525990.5
1750,349,4,1525991.75
1751,350,8,1525993.25
1752,350,4,1525782.5
1753,351,4,1525780
1754,351,8,1525779.75
1754,352,4,1525740
1755,353,4,1525742.5
1756,353,4,1525747.75
1757,353,4,1525746.5
1758,354,4,1525752
1760,354,4,1524396
1761,355,4,1524398.5
1761,353,4,1524392
1762,352,4,1524390.5
1762,352,4,1524390.5
1762,351,4,1527129.25
1762,351,4,1527129.25
1761,350,4,1527127.75
1761,350,4,1527127.75
1759,351,4,1525760
1758,350,4,1525762.5
1758,350,4,1525762.5
1758,350,4,1525762.5
1760,350,4,1527124
1760,349,4,1527123.75
1759,349,4,1525764
1760,349,8,1527123.75
1760,347,4,1527119.75
1763,346,4,1527113.25
1763,346,8,1527113.25
1764,344,4,1527162.5
1766,343,4,1527083.75
1766,344,8.09999999962747,1527164
1764,342,4,1527086.5
1762,343,4,1527089.25
1761,344,8,1527107.75
1760,341,4,1527099.75
1757,341,4,1525832
1755,340,8,1525877.25
1754,340,4,1525876
1753,339,4,1525870.5
1752,339,8,1525871.75
1752,339,4,1525871.75
1752,339,4,1525871.75
1754,340,4,1525876
1756,343,4,1525829.25
1758,344,4,1525822.5
1758,347,4,1525817.25
1761,350,4,1527127.75
1762,352,4,1524390.5
1763,351,4,1527130.5
1763,355,4,1524384
1763,356,4,1524405.25
1762,358,4,1524408
1761,358,4,1524413.25
1759,358,4,1525699.75
1759,358,4,1525699.75
1757,357,4,1525704
1757,356,4,1525705.25
1757,354,4,1525751.75
1758,353,4,1525757.25
1759,352,4,1525759.75
1815,521,64,1639292
1812,511,4,1506383.75
1814,517,8,1639303.75
1811,523,4,1639264
1806,531,4,1638905.25
1802,529,8,1638893.25
1798,526,4,1638594.5
1796,535,4,1638703.75
1792,541,8,1638739.75
1788,548,4,1637344
1786,551,4,1637337.25
1780,554,4,1637236
1778,558,4,1637202.5
1773,561,4,1636850.5
1770,563,4,1636835.75
1766,564,8,1636644
1764,565,4,1636641.25
1758,566,4,1636034.5
1753,565,4,1636056
1749,565,4,1635874.5
1746,564,4,1635894.5
1743,564,4,1635781.25
1741,565,4,1635784
1738,564,4,1635804
1736,564,4,1635802.5
1734,564,4,1635620
1732,564,8,1635616
1730,565,4,1635639.75
1730,566,4,1635634.5
1732,566,7.90000000037253,1635630.5
1734,566,4,1635624
1737,566,4,1635799.75
1741,567,4,1635790.5
1743,567,4,1635776
1749,568,4,1635963.75
1754,568,4,1635972
1756,568,8,1636026.5
1759,569,4,1636030.5
1761,570,4,1636685.25
1761,572,8,1636689.25
