x,y,t,h
957,583,4,778190.5
957,587,3.89999999990687,778164
956,582,4,778188
959,579,4,778234.5
958,577,4,778237.25
960,576,4,778240
960,575,4,783701.25
963,582,4,778291.75
964,596,4,779146.5
965,592,4,779161.25
966,610,4,779314.5
968,614,4,779388
969,619,4,779398.5
972,617,8,779409.25
972,617,4,779409.25
972,624,4,779760
972,626,8,779764
970,627,4,779747.75
971,628,4,779743.75
969,627,8,779748
969,628,4,779739.75
968,625,4,779753.25
968,625,8,779753.25
967,622,4,779457.25
966,611,4,779315.75
966,609,8,779325.25
964,616,4,779482.5
963,593,4,779172
964,597,8,779145.25
963,611,4,779274.5
965,589,3.9000000001397,778338.5
967,585,4,778366.5
826,668,44,749214.5
826,671,4,749209.25
823,677,4,745870.5
822,676,4,745868
821,679,4,745860
820,681,4,745937.25
816,682,4,745924
813,682,4,746039.75
815,681,8,746044
815,680,4,746047.75
814,683,4,746041.25
814,680,8,746046.5
813,681,4,746034.5
812,679,4,746053.25
811,682,8,746017.25
812,686,4,745996
813,681,4,746034.5
814,685,8,745991.75
817,685,4,745976
815,690,4,746329.25
817,691,8,745636
817,693,4,745624
819,694,4,745617.25
820,695,8,745615.75
819,687,4,745968
820,691,4,745653.25
819,687,4,745968
818,691,4,745635.75
820,696,4,745584
818,691,4,745635.75
819,690,8,745633.25
817,686,4,745981.25
816,684,4,745978.5
815,683,4,746042.5
815,678,4,746049.25
814,683,4,746041.25
816,678,4,745918.5
816,688,4,745642.5
817,693,4,745624
816,692,4,745626.5
817,702,4,745559.75
817,699,4,745572
819,706,4,745377.25
819,709,4,745374.5
818,713,4,745325.25
819,715,8,745312
820,720,4,744976
820,721,4,744977.25
819,722,4,744971.75
818,721,4,744973.25
819,722,4,744971.75
820,720,4,744976
819,720,8,744975.75
817,719,4,745300
962,728,40,723308
966,727,3.89999999990687,723329.25
965,727,4,723342.5
965,726,4,723341.25
965,725,4,723336
963,725,4,723358.5
967,727,4,723328
967,724,4,723333.25
966,723,4,723385.25
966,722,4,723384
964,720,4,723376
963,720,4,723375.75
964,719,4,723535.75
963,721,3.89999999990687,723374.5
963,724,3.9000000001397,723359.75
961,725,3.89999999990687,723352
961,724,4,723355.75
960,726,3.9000000001397,723350.5
959,728,3.89999999990687,734869.25
958,728,4,734868
957,728,3.89999999990687,734867.75
955,732,3.9000000001397,734901.25
956,729,3.89999999990687,734865.25
954,727,7.9000000001397,734833.25
953,730,3.89999999990687,734855.75
953,727,3.89999999990687,734846.5
954,726,7.9000000001397,734834.5
954,727,3.89999999990687,734833.25
952,723,3.9000000001397,734789.25
953,725,7.89999999990687,734840
956,724,3.89999999990687,734816
955,724,4,734837.25
959,724,7.80000000004657,734821.25
960,723,3.9000000001397,723365.25
960,725,4,723353.25
961,726,7.79999999981374,723351.75
961,729,3.9000000001397,723304
963,729,4,723310.5
963,730,3.89999999990687,723297.25
964,732,3.9000000001397,723274.5
962,733,3.89999999990687,723293.25
960,733,4,723289.25
960,734,3.89999999990687,723286.5
960,735,3.9000000001397,723285.25
961,738,3.89999999990687,722599.75
960,736,4,722602.5
959,736,3.9000000001397,735573.25
958,736,3.89999999990687,735572
959,735,4,734890.5
958,736,3.89999999990687,735572
959,738,3.9000000001397,735577.25
959,736,3.89999999990687,735573.25
959,739,4,735578.5
959,739,3.9000000001397,735578.5
959,740,3.89999999990687,735589.25
956,739,3.89999999990687,735583.75
